candidate_id,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,3,44.41988437107577,40.55349794212946,0,7,0,0
1,1,64.9587364651466,39.60031862296043,1,6,1,0
2,3,55.43684666475893,46.00782680228834,0,6,0,0
3,2,58.34505254048804,62.03874416335111,0,3,0,0
4,2,62.666797628677244,45.413847508455405,0,7,1,0
5,1,57.04117047190119,42.17042985457828,0,5,1,0
6,2,35.9970293623894,6.02286971335319,0,10,1,0
7,2,49.91304613176136,40.958442070174456,0,5,1,0
8,2,45.032983216479586,10.159694530404346,0,5,1,0
9,3,64.04964348667687,26.36843962148005,0,8,1,0
10,3,43.40764466705705,8.662600062594002,0,5,0,0
11,1,55.09718984362596,27.185235796099207,0,3,0,0
12,3,35.398113192641816,18.177853964957272,0,3,0,0
13,3,56.58932155686394,37.196776581599046,0,8,0,0
14,3,62.29599948168889,11.573471237248999,0,4,1,0
15,3,36.641939293944375,59.17867605011838,0,8,0,0
16,3,60.794755545201426,55.66272952349344,0,10,0,0
17,2,38.77930354836388,0.0,0,4,1,0
18,3,59.71563766360875,29.57881063787906,0,4,1,0
19,3,70.62863301124902,53.209637800304336,0,4,0,1
20,3,40.62611174972244,0.0,0,1,1,0
21,3,27.561069418320503,0.0,0,6,0,0
22,1,44.18828988207496,4.811000975535442,0,3,1,0
23,2,73.39320121054786,43.072391644670574,1,5,1,0
24,1,69.6534363361995,48.28945566826749,1,9,0,1
25,3,67.27042723480962,17.264603000424824,0,3,1,0
26,3,37.86215478731399,0.0,0,3,1,0
27,2,67.71923619478946,32.73102678878909,1,4,1,0
28,2,28.71563267651884,20.675518049826916,0,6,1,0
29,3,52.16187219946268,28.023321977438755,0,4,1,0
30,3,58.21522199613335,16.052649891500085,0,7,1,0
31,3,45.79896652995329,14.376419402399861,0,5,1,0
32,3,45.03336535889361,24.76934663597416,0,4,0,0
33,2,45.06142121370292,40.08969783662375,0,6,0,0
34,2,33.24464026070024,22.30761367202995,0,3,0,0
35,3,69.16493830715021,17.330833085398137,1,4,1,0
36,3,28.727872852979335,17.680540589394745,0,6,1,0
37,3,62.49366288618198,53.370695580952884,0,6,1,0
38,3,48.488608485035876,9.258290242747035,0,4,1,0
39,2,67.33566428366895,16.692901034038787,0,3,1,0
