candidate_id,S_ImmigStatus,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,1,25.34883428493836,0.0,0,3,1,0
1,0,3,42.78929087305361,3.9845333787040285,0,4,0,0
2,0,3,70.4788198544576,23.17717967295017,0,6,1,0
3,0,3,62.58854977965194,38.58449968231434,0,4,1,0
4,0,3,66.19574802240189,14.568554395653708,0,2,1,0
5,1,3,37.71691912511507,56.77966608651361,0,8,1,0
6,0,2,64.93961638093772,40.18767988670333,1,3,0,0
7,0,3,49.898240471323845,29.647665766721694,0,4,1,0
8,0,3,29.66641802909429,11.593862504136737,0,2,0,0
9,1,3,59.80471937044877,44.387877483237425,0,5,1,0
10,0,3,51.63953135404412,29.300582256309635,0,5,1,0
11,1,3,28.744191108508787,42.83916826285222,0,6,0,0
12,0,3,60.7328869766139,9.859974571120405,0,2,1,0
13,0,3,33.59820700564313,0.0,0,5,1,0
14,0,2,55.26892140410911,7.709768214500025,0,7,1,0
15,1,3,45.847671993867465,40.63111186654803,0,5,0,0
16,0,3,65.17479992645917,14.073889038293276,0,6,1,0
17,1,2,33.80534879484598,61.06801568111588,0,5,0,0
18,0,2,40.694320195901426,5.1348541487945285,0,6,1,0
19,0,2,39.26379000658937,2.0599287970309392,0,5,0,0
20,0,2,55.470311793845326,30.860526601985345,0,4,0,0
21,1,2,5.928734781861641,34.43608945571965,0,7,0,0
22,0,2,45.087295513394814,8.603208776456846,0,7,0,0
23,0,3,77.83901581830979,48.017031060074444,1,7,1,0
24,0,3,46.532239023742605,4.00315190638272,0,3,1,0
25,1,3,54.26729037929943,41.700107198571764,0,2,0,0
26,0,3,34.69703306814526,22.897931473419128,0,5,1,0
27,0,2,25.3329521857557,18.540049188713148,0,9,1,0
28,0,2,52.4622431662833,21.462446585358702,1,6,0,0
29,0,3,45.03397369590425,26.634723762664038,0,4,1,0
30,0,2,58.88520728782311,31.18643256719401,0,3,1,0
31,0,3,35.06885613672604,23.052119835069163,0,5,1,0
32,0,3,54.246462998800645,17.49991176914161,0,7,1,0
33,1,3,30.16182075270597,49.87987126715986,0,4,0,0
34,0,3,27.268179820453142,0.0,0,3,1,0
35,0,2,20.852836311716345,9.737610482913325,0,5,1,0
36,0,3,28.57776575923693,0.0,0,4,0,0
37,1,3,28.71279478772165,35.0826542479297,0,8,0,0
38,0,3,58.57563179215134,49.066161409184204,0,7,1,0
39,0,1,55.90749708108382,24.34426752372681,0,4,0,0
40,0,3,28.04180456390986,6.674273390847253,0,2,1,0
41,0,3,74.12530525944283,25.854919676350857,1,5,1,0
42,1,2,55.7170609747427,49.27132423184342,0,9,0,0
43,0,3,54.75574073099895,34.9342637775189,1,3,1,0
44,1,2,39.78274613019992,59.65894426501536,0,6,0,0
45,1,3,53.67215584086991,59.75225043770995,0,4,0,0
46,0,3,60.95527389237428,18.313130299109755,0,3,0,0
47,1,2,44.96062702976006,31.07896197533859,0,3,0,0
48,0,3,53.204643065405,26.3355427342919,0,2,1,0
49,1,1,47.300677670475395,36.02247552530084,0,5,0,0
50,1,2,67.48258394897425,51.805075350187785,1,5,1,0
51,0,2,49.70548567540348,8.651110368328142,0,5,0,0
52,0,2,38.545379979321915,0.0,0,4,1,0
53,0,2,42.01543076451668,27.199556183691893,0,7,1,0
54,0,3,32.73407128296629,23.646269639927798,0,5,0,0
55,0,2,51.88930283642842,8.133654096079734,0,4,1,0
56,1,2,36.35302606199302,54.10490152598187,0,5,0,0
57,0,3,18.86124060296145,15.90306221691598,0,5,1,0
58,1,2,23.239333962047173,41.84919639910988,0,5,0,0
59,0,3,58.99483915713978,33.32824183387394,0,3,0,0
60,1,3,53.49879539293951,75.1033809427827,0,8,0,0
61,0,2,67.07287545311517,44.685948453555014,1,6,1,0
62,1,3,44.97394658819032,30.329684562702194,0,3,0,0
63,0,2,52.785509414930004,41.82785245855956,0,10,0,0
64,0,3,40.299044172924106,18.932359811118758,0,2,1,0
65,0,3,61.241309756691564,11.572808351845762,0,2,1,0
66,1,2,64.83313368664068,49.31417963253502,1,5,0,1
67,1,3,50.51940675932968,43.13134162606268,0,1,0,0
68,1,3,83.65424840943922,86.11655620860442,1,8,0,1
69,0,3,45.65711297002484,26.03951853658701,0,2,1,0
70,1,3,77.23947545347602,60.90225118596223,1,6,0,1
71,0,3,0.0,30.34162705785084,0,4,0,0
72,0,3,35.16890197148919,1.3156130590443043,0,6,1,0
73,0,2,48.63912871420238,11.132613501638305,0,6,0,0
74,0,2,58.98128546364875,17.221089002477758,0,4,1,0
75,1,2,41.243175936581636,62.22849126414686,0,9,1,0
76,0,3,91.51066122623288,30.521304931947057,0,8,1,0
77,1,3,51.83961164009609,54.87730842762332,0,2,0,0
78,0,2,0.0,46.24098351244512,1,5,1,0
79,0,3,67.83177206489925,38.12013704027949,0,4,1,0
80,0,3,45.637877779490516,16.568958367583683,0,8,1,0
81,0,3,33.74805727925844,17.545209291564138,0,7,0,0
82,1,3,46.672701971561736,36.18132975173324,0,4,0,0
83,0,3,47.58310496484659,29.442896505826802,0,5,1,0
84,0,3,41.46041284775837,22.29807083243308,0,4,1,0
85,0,2,23.007670447921512,0.0,0,5,0,0
86,0,3,52.12889313491097,35.041839678117526,0,6,1,0
87,0,3,51.94986037021514,14.94381310575591,0,4,1,0
88,1,2,29.911817285116886,47.39630525492111,0,5,0,0
89,0,3,20.11313515094373,9.59030356238585,0,5,1,0
90,0,3,39.35057817794599,2.8951353106423863,0,4,1,0
91,1,3,82.44663311007712,80.03872771327089,1,5,0,1
92,0,2,50.931146960661636,33.279941477653594,0,6,1,0
93,1,3,23.59300011559004,31.61698474593819,0,8,0,0
94,1,3,35.0273723760412,33.83214985634586,0,6,0,0
95,1,3,56.454937231067184,63.32177625665068,0,7,0,0
96,0,2,46.614546444782086,31.511216269150342,0,6,0,0
97,0,3,37.457408879072524,0.0,0,4,1,0
98,0,3,49.46017951902949,39.65215625590283,0,7,1,0
99,0,3,29.45616402629241,19.51856325179606,0,4,1,0
100,0,2,42.5558238675319,5.173989187161875,0,5,0,0
101,1,3,55.2814288720136,75.64665228473862,0,11,0,1
102,1,3,47.89702466627275,49.5954548838951,0,4,0,0
103,0,3,23.180010906688416,0.0,0,3,0,0
104,1,2,50.27292772873407,45.772021067822806,0,6,0,0
105,1,2,39.47720051223047,30.255708786521744,0,3,0,0
106,0,3,32.49404322750636,0.0,0,1,1,0
107,0,2,28.11676674421949,6.968198860375114,0,4,1,0
108,1,3,27.499764873905402,47.029516785221126,0,5,0,0
109,1,2,33.70662806516419,44.68754181694351,0,4,0,0
110,0,3,40.7385717649962,19.126863997507982,0,3,1,0
111,0,3,45.47226309430801,30.480283097175313,0,6,0,0
112,0,3,49.64974783747352,19.530707348333596,0,9,0,0
113,0,3,53.76664436373328,28.877762405981965,0,4,1,0
114,1,2,51.83448508991204,65.11456268415326,0,6,0,0
115,0,3,30.025751324226448,0.0,0,4,0,0
116,0,1,41.773516072699564,25.275172454959204,0,4,1,0
117,0,2,49.48930503431558,35.60106145372006,0,4,1,0
118,0,2,79.10495778245738,42.89566355904501,1,11,1,1
119,0,3,53.46362865062447,11.935227699772835,0,5,0,0
120,0,2,88.88508069157791,34.19056305042983,1,4,1,0
121,0,2,41.24740801623338,48.75117010305061,0,9,1,0
122,0,3,44.4126256976789,32.83368778508763,0,8,1,0
123,0,2,37.62355165881863,20.393975296863676,0,6,1,0
124,0,2,42.821452299565,30.985363909982365,0,6,0,0
125,0,3,65.03409371648561,31.295617831218742,0,3,0,0
126,1,3,7.126427320743986,54.84324599791963,0,2,0,0
127,0,3,80.11464870388549,57.09305723497253,0,10,1,0
128,1,2,24.874481722694135,23.01541818125229,0,4,0,0
129,0,3,56.91272872982946,13.566085915831666,0,5,0,0
130,1,3,54.54460969545587,76.65539494831079,0,8,0,0
131,0,3,15.81821568940116,6.38517146221232,0,4,1,0
132,1,2,43.586951691713935,43.64703352916759,0,7,0,0
133,0,2,100.0,10.01744155052811,0,1,1,0
134,0,2,63.69016351632993,9.2920029039037,0,8,0,0
135,0,2,78.71905712799665,28.44125852706372,1,6,0,0
136,1,3,68.4664824343183,67.36541282087944,0,3,0,0
137,1,3,29.5208049706397,53.985189476024544,0,8,0,0
138,0,2,32.437554094557164,0.0,0,4,1,0
139,0,3,31.97858144532842,14.827000804087064,0,3,1,0
140,1,3,44.19269525276446,66.02164547262649,0,8,0,0
141,0,3,41.54494264988515,5.671227617255474,0,5,0,0
142,0,3,64.93836618625978,16.897163972105094,0,3,0,0
143,0,2,72.98112176898661,24.54665815807621,1,4,1,0
144,1,2,75.53646968392984,74.4684062077962,1,5,0,1
145,1,3,64.07135759062888,69.91948469218083,0,4,0,0
146,1,2,42.46160511815302,36.39637983294748,0,5,0,0
147,0,2,75.3778734147914,38.25818312882346,1,2,1,1
148,0,3,40.1485622308196,9.001139851954745,0,7,1,0
149,0,3,41.697179323298194,4.844999901217661,0,5,0,0
150,1,3,54.085604843729456,43.81709251458266,0,6,0,0
151,0,3,59.13668451979258,32.48614775669903,0,5,1,0
152,0,3,45.2506911440979,24.672129311858757,0,4,1,0
153,0,2,64.58964939959205,44.58503283371095,1,5,1,0
154,0,3,85.74667529298637,45.71074177262763,0,4,1,1
155,0,3,46.08457494496014,21.49471126276241,0,13,1,0
156,0,1,53.6039665171562,32.71579771882638,0,4,0,0
