candidate_id,G_Gender,S_ImmigStatus,U_wealth,U_prob,H_policy,C_shadow,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,1,0,0.9836142836512899,0.8133303355069084,3.9030218273822177,0.4395639938050534,3,61.56679883814338,38.0905009904789,1,4,1,0
1,0,1,1.2169666610694998,1.8216628889272866,3.6671963085579877,1.4349924534674268,3,76.7967511281437,85.02823851365619,1,9,1,1
2,1,1,0.9189632066817245,-0.8191260933028899,5.024198603288629,0.0,3,39.112958852604606,29.93708031154896,0,4,1,0
3,0,0,1.9792101182734796,-1.1618191303426035,5.058944256068694,0.0,3,32.73552879109076,25.489236059004373,0,3,1,0
4,1,0,1.2269904789785662,2.135347726032166,2.6829188022428685,2.6581724464036305,3,82.40972034365997,60.82657196325781,1,9,1,1
5,0,0,2.015061959018417,0.4330033142889872,4.225384812637297,0.0,3,53.69188862206895,43.25768202310706,0,4,0,0
6,0,0,3.342115210525762,0.25281775923648536,4.315288465407343,0.0,2,50.7758108473559,35.76896258030037,0,2,1,0
7,0,0,1.2686931795176624,-0.6351512452592256,4.286595857542643,0.0,3,39.963841060700105,33.64934561687128,0,5,1,0
8,0,0,0.9144573962648627,0.7354933991436331,2.9966292330319946,0.7055097951804232,3,70.08472108964767,63.12508194223437,1,9,1,1
9,1,0,2.601308960682678,-1.3741680303680754,5.555989832204071,0.0,2,27.09518290497925,18.33021447669567,0,7,1,0
10,0,0,2.9000309229042176,0.4809671530891558,2.7183944857629374,0.0,3,56.91052726009019,53.354344302461165,0,10,0,1
11,1,0,1.2146390483308422,-0.9226993498627172,5.021824593175564,0.0,3,34.19759251670574,24.557652578002372,0,7,1,0
12,0,1,0.8696488779145133,-0.9041185577712401,3.069279438232667,0.0,3,36.07336941547762,50.65441744365165,0,5,1,0
13,0,1,1.7698612649181724,2.3860892760983656,1.5461839076260144,1.918975660484156,3,85.41964314039981,80.34990925547595,1,3,0,1
14,1,1,1.4072437464395724,-0.15966296648387351,2.1416631127203734,0.0,3,46.207933877990406,48.44501068483643,0,5,0,1
15,0,1,1.429972254504783,-0.013005751151033279,4.3332200512557675,0.0,3,40.622293076025,45.743272319084376,0,0,0,0
16,1,1,0.949638958878792,-1.740986142886848,2.6340534709726313,0.0,3,24.285390065916296,35.016675959304514,0,3,0,0
17,1,0,0.9044329096104551,-0.7575669428330146,5.679557916916424,0.0,3,38.60342745174406,22.98023948646336,0,7,1,0
18,1,1,2.271482212829222,-1.3999843324981602,2.4938621778300174,0.0,3,27.849519592127358,34.077283630734186,0,4,0,1
19,0,0,1.758036564811808,0.4649805430240093,2.814228633256687,0.0,3,57.8889293875093,38.24994487672103,0,2,0,0
20,0,0,1.8954631798993282,0.4118122119027349,5.057683612894245,0.10808274905311818,2,54.351028715351696,46.883851464357946,1,6,1,0
21,1,0,3.4065102473616298,1.2347491435728348,2.9884814918756697,1.9486299489692156,2,68.98111208751209,35.235333297980134,1,3,0,1
22,0,0,1.651044212669731,1.5514192066026864,3.5731162683734556,1.158547693947509,3,73.79534522232466,57.705410943011806,1,6,1,1
23,1,1,1.162887760135292,-0.8071918258826184,2.68105471089671,0.0,3,38.72136324384862,38.778081569099946,0,4,0,0
24,0,1,0.8048837008320036,-0.012834412921474274,3.8883870526171727,0.0,3,48.70513813620825,56.04333609347955,0,6,1,0
25,0,0,3.0129558216240597,0.6761052365537754,4.442606387320796,0.0,3,61.48208730073463,38.9729497888402,0,1,1,0
26,1,1,0.8863870708172904,-0.6359610597862261,4.712200349709034,0.0,3,0.0,36.918035599614335,0,2,1,0
27,1,0,3.460744373874002,0.4359410502334143,3.8287425455101993,0.0,2,56.08241260772373,27.448392321088612,0,2,0,0
28,1,0,5.441197740116997,-0.1400837379599734,4.2186877968269085,0.0,2,47.45435831495326,30.173386448226015,0,6,1,0
29,1,0,1.2595453500913387,-0.31159508444739625,3.2767356929870273,0.0,3,45.033626783433675,29.30745007886063,0,5,0,0
30,1,0,0.7846750402032802,1.4391245266188089,3.802525081227635,0.2808062516183084,3,74.00418731993491,46.433241857387216,1,5,1,1
31,1,0,2.762475394602796,-0.6144505298427934,5.2450482719913465,0.0,2,43.585950122728406,21.22747434460282,0,4,1,0
32,0,0,2.1207405142290927,-1.1855785271173902,4.857215688332041,0.0,2,33.04702797042401,26.40502464706188,0,3,1,0
33,0,0,1.6363260754350248,1.178527210378765,4.489327285372518,0.6991648512768599,3,56.59706086465174,42.992802305553354,1,1,1,0
34,0,0,3.519638113533012,0.3519977909627288,2.9113791789987418,0.0,3,51.09199458226459,42.43190247607494,0,5,0,0
35,0,0,1.395369782085128,0.22391335780663155,2.7048566460023586,0.0,3,48.405690110462885,38.54924515842325,0,3,0,0
36,1,0,3.2843010253607985,-1.0762963552525735,5.779667289824441,0.0,2,32.22035158641289,20.08552763935741,0,6,1,0
37,0,0,0.8649878355555491,0.1608448006494935,3.7302358618631057,0.0,3,48.42695602218249,43.30080122575287,0,6,1,0
38,1,0,1.8378586923945857,-0.36663548621029046,4.712218540551197,0.0,2,43.3619191725692,24.602303558392652,0,5,1,0
39,0,0,3.4647436057253054,-2.059164155293348,4.609959392659479,0.0,2,20.176628394560232,32.189044891821844,0,8,1,1
40,0,1,0.9269532876016244,1.3343004739196596,2.29964274593086,2.0489444181545076,3,75.7172690454654,68.0552794419786,1,6,0,1
41,0,1,1.3093818208461017,1.4613341194795533,1.0725341807918354,1.693833686199682,3,69.98765809027637,81.10258408840168,1,7,0,1
42,1,0,0.7427376352716518,1.2202074760539274,3.8197669569843815,0.0,3,67.67376175574704,44.93538260306118,0,5,1,0
43,0,0,1.1928742934346435,0.9556834120242228,3.5641190287870366,0.0,3,65.78218774815046,42.57438681343406,0,4,0,0
44,0,1,0.9453025430208464,0.1870179908061276,1.6605597309297035,0.0,3,35.66824380382763,63.64600291848701,0,4,0,1
45,1,0,2.581484056984836,0.08304563256426055,5.9456070138914034,0.0,2,51.09379753251483,30.924663229616748,0,5,1,0
46,1,0,1.7587769298080866,1.081092933223897,3.9068219975385223,1.0339742804754941,3,67.0022319778574,41.870057576434206,1,6,1,1
47,0,0,0.35418590666629535,-0.8882951483950244,4.1781289282301906,0.0,3,39.04650294032521,25.42361284302894,0,2,1,0
48,0,0,1.0550715525785346,-0.622961305499826,5.79673252971657,0.0,3,40.459888204616135,32.15080391637955,0,5,1,0
49,0,0,1.195251126122298,1.7578581297085059,4.336688032034147,1.9227330091539239,3,73.92647314361439,44.05872284333174,1,3,1,1
50,1,0,2.8277618015010644,0.246951995344527,3.576232957573391,0.0,3,54.634780465546605,28.264405425859994,0,1,0,0
51,0,0,3.5332225039597316,-2.0061165574932582,5.844442890125796,0.0,2,18.882517239484073,8.240197390775727,0,3,1,0
52,1,0,1.2591241024404354,1.2169234795825994,3.0881893185039333,0.5698202065361175,3,67.33212252234937,35.343400449953705,1,1,0,0
53,0,0,0.5551423648548484,0.2214475483322569,5.645656151893148,0.0,3,52.8805853401686,35.394463553581886,0,2,1,0
54,1,1,0.6470216513362104,-0.68838780335873,2.236005058637013,0.0,3,37.681869353593825,43.49235704335889,0,6,0,1
55,1,0,1.0931052534391887,-0.9009662006487064,4.233920181753204,0.0,3,39.0424663407562,25.15448120164904,0,5,0,0
56,0,0,1.5242929608059939,1.543547353935499,2.08586960270517,0.8899624167599481,3,72.39790221114585,51.880688007388784,1,4,0,1
57,0,0,1.2861263387128805,-0.34871450753731487,5.012406257616589,0.0,3,44.30639670216791,32.57879305515706,0,5,1,0
58,0,1,2.2274314814798593,-0.8933411691318982,2.273977111415163,0.0,3,39.12857014932027,48.89111115748058,0,3,0,1
59,0,0,1.0885133905206352,0.7399524600320301,2.3335713466468344,0.0,3,57.86660688487238,46.15202585415637,0,4,0,0
60,0,1,1.2446903616832619,-0.4620368442169213,2.5395793504183577,0.0,3,47.16070724197988,50.58790897267215,0,3,0,1
61,0,0,1.7403811217533067,0.07303364756257501,4.54458187290863,0.0,3,51.102175001187156,45.83284283276053,0,5,1,0
62,1,0,0.8694177585017161,0.9051174343372898,4.125134408447221,0.7818575553187246,3,65.03734502837564,35.077686416022374,1,2,1,0
63,1,0,3.81049357896714,-1.0982690571596312,4.443871260953674,0.0,2,26.240954076269034,17.737374329264483,0,4,0,0
64,0,0,1.4519475096327208,0.013310602947567089,4.61809855915789,0.0,3,49.79491448591746,32.010429190297714,0,2,1,1
65,0,1,2.1363961126918176,1.2862693253877864,1.3602582246532646,0.6530008095557113,3,69.20660761029329,74.40542080128849,1,5,0,1
66,1,1,2.3017393912115964,0.9439082387973845,2.6805186577106075,0.0,3,65.780609049447,68.15232961060843,0,8,1,1
67,1,1,2.622333823223122,-0.4845975033565169,2.5772993819388224,0.0,2,54.61805238388768,38.43864478361713,0,3,0,0
68,1,0,1.2532594934400252,1.0464330067292185,4.3240686274387565,1.1716921223066064,3,65.61834273460326,32.53135634745864,1,2,1,0
69,0,0,1.602896334951966,1.8865565093187693,3.2327956423995987,1.9062828773555318,3,78.85576003730127,56.79777180480936,1,3,0,1
70,0,0,1.5332543326853305,0.2512314805091385,2.916016936014247,0.0,3,53.177532453224515,47.27796625506421,0,7,1,1
71,0,1,1.9286139568559308,-1.6559886738087746,3.5182166891855924,0.0,2,28.33942729710382,32.40530889392262,0,4,0,0
72,1,0,2.782103187481454,0.7388138862841466,2.941530912222694,0.0,3,60.7026284348576,51.59193230065898,0,9,0,0
73,1,0,2.8330146686877047,-1.157432203904107,6.06836099266332,0.0,2,32.885164307954454,18.25397544673725,0,6,1,0
74,0,1,3.249222413921764,0.4688019231410908,2.061699107929154,0.4620249145948627,2,56.37712897051098,61.44695533505547,1,3,0,0
75,0,1,1.3950878476360455,0.5584739876886871,1.8110802609432097,0.38727360169761094,3,59.33686545928278,63.390592301324155,1,3,0,1
76,1,1,2.3448748055817035,-0.09389952775476347,3.0694612455464796,0.0,2,49.907087394492116,59.370611475033684,0,10,0,0
77,1,1,2.303954724874534,-0.5696813366722857,2.8654170290689063,0.0,3,43.224369571275645,42.98243163338299,0,5,0,1
78,1,0,1.9003003090893147,-0.262361727817954,6.633377469193689,0.0,3,47.17726414657277,19.591493629452803,0,1,1,0
79,0,0,0.9535338075537917,-1.0282780070656636,3.970646337086906,0.0,3,33.09533093200007,31.614586786142116,0,5,0,0
80,0,1,1.3212813859703385,0.7492610778155013,1.7151976439614618,0.3722764463416689,3,57.66759638259041,66.71933005930222,1,4,0,0
81,1,0,1.20153786425131,0.8282870748320984,3.912827410186709,0.8242875002700184,3,61.605141610700414,31.229458580184087,1,2,1,0
82,1,0,0.6314790879337262,-0.49454412701674244,3.6476770263723193,0.0,3,44.891212233986025,24.987073109533654,0,6,0,0
83,1,0,2.742850817810303,-0.5267034860565857,4.912417983509919,0.0,3,50.440974332060954,20.979617159498318,0,3,1,0
84,0,1,2.4732626679044105,1.3588095821652932,0.3863166744605515,2.029835537660265,3,71.07152654921798,77.33857321960015,1,8,0,1
85,1,1,0.6578156546150041,1.0818370735444174,2.846782531982245,0.3421438982199517,3,71.39297434472952,60.46741755358186,1,5,0,1
86,0,1,2.2079679174113163,0.5844511057259082,1.2676852136844814,0.0,3,59.52983293596837,68.06130495606162,0,3,0,0
87,1,0,1.1743594861011875,0.2893793148089523,4.26878628301552,0.0,3,53.925987069272125,33.84788250598644,0,2,1,0
88,0,0,1.927847407673007,0.633871724320117,3.375443429674882,0.3274831530869929,3,60.68355064795792,48.95263212780244,1,4,1,0
89,0,0,0.9981023520378345,-2.0594547887854193,4.088639001354709,0.0,3,8.020646484607457,14.274700830247708,0,4,0,0
90,1,0,3.7221028488971104,1.9883028848613016,3.1534591340653195,4.84310290682546,2,81.056504706212,52.859754058056566,1,4,1,1
91,0,0,0.7760225920016965,-0.7492141402719552,3.7457095220252317,0.0,3,30.092322851631792,34.951598070613585,0,6,0,0
92,1,0,1.1714530224692634,-0.8041868088070389,5.555108444706095,0.0,3,36.5837794912272,24.404514356059497,0,3,1,0
93,0,0,1.0887370857308885,0.1355315316079443,4.582831836933266,0.0,3,52.78168507690185,39.06012310435613,0,4,1,0
94,1,0,3.2732503126882806,-1.4358171081634925,6.229996977458114,0.0,3,29.927554360820814,18.230601969194336,0,5,1,0
95,1,0,1.3443632602367677,0.8406204380895513,5.0472121562104135,0.3600124530926995,3,63.05671466202494,36.8483567729438,1,2,1,0
96,1,0,2.768435019378015,1.162944441218683,3.890895954827516,2.4872353826932545,2,74.92762160457225,45.83627789060665,1,8,0,1
97,0,0,0.6235517706498225,0.7763406665883239,4.62690448608888,0.022144885273478604,3,61.00633653702301,42.09776250934994,1,2,1,0
98,1,0,1.7054347042163631,-0.09557906073750125,3.7709757885511115,0.0,3,48.69269599374421,32.39004315354363,0,6,1,1
99,0,0,0.5445339493941446,0.29480986932868203,4.109971916830352,0.0,3,26.430736632378974,37.28437918525464,0,4,0,0
100,0,0,2.1920744559210776,-1.820769622968504,4.656109135287062,0.0,2,22.17852958169541,20.470871532000302,0,4,1,0
101,1,0,1.5669937096025277,0.0972186664489094,3.247719765311192,0.0,2,51.239553075905654,32.754369724055096,0,6,0,0
102,0,0,1.588987305069695,-0.06421927572652628,3.4805821858721493,0.0,3,49.07075609444984,52.49106089870957,0,10,1,1
103,1,0,0.7850389307651451,-1.6915525388236583,5.493472053230922,0.0,3,22.215229596900176,17.292409252502107,0,6,1,0
104,1,1,2.9241462340541458,1.5045208230870948,1.1747816792838188,3.858588251204669,2,75.050593863907,64.0760659896466,1,3,0,1
105,1,0,1.671611970545028,0.6745959504137796,4.407133411836497,0.9035797497374067,3,60.585581574148996,34.22247751924953,1,3,1,0
106,1,0,1.5076810159617768,0.19413410526671207,3.478254169421515,0.0,3,51.70950690770188,34.64254860192838,0,7,0,0
107,0,0,1.9557159601711855,0.5121364899776067,3.222096059525907,0.4651962889233787,3,57.78257075394644,51.46910075507181,1,9,1,0
108,1,0,1.305410871832572,-1.2322248140122511,6.604577695101396,0.0,3,33.36995818832175,13.264732799119079,0,1,1,0
109,1,0,2.0133041553472015,-0.5765053539469279,5.034178276528511,0.0,2,40.600603576956495,22.69631680599505,0,6,1,0
110,1,0,1.6744852852129235,-0.11837938656246184,5.021879802491234,0.0,3,47.10950122015898,23.425296548023088,0,2,1,0
111,0,0,2.29990168123312,0.8402134393540747,3.1312540363604042,1.033670612100142,2,61.67709098413905,51.8900017026885,1,8,1,1
112,0,1,1.1332997203294923,1.96357927154394,1.6998193506955632,1.6385929788883402,3,80.6980331133893,83.092148443154,1,6,1,1
113,0,1,2.0164760297956277,0.31457390676776537,1.5525696947194978,0.0,2,56.46886481823072,63.62077559812387,0,6,0,1
114,1,1,2.0974896852330485,1.3893483517445533,2.0812349201075437,0.7726625522880439,3,70.79139013733955,65.80037414778538,1,8,0,1
115,0,0,2.10937161468945,1.4549150444979129,3.6892721153442998,0.9002030150222629,3,75.74344095754707,48.41010235896857,1,2,1,1
116,0,0,2.3168839067057507,-0.9799301030473946,4.074018696091239,0.0,3,32.7866563861594,40.176334399389916,0,7,1,0
117,1,0,1.2844868676685706,0.6859485991906059,4.279165420172844,0.9902588347593436,3,60.64190713375778,39.548062649571044,1,3,1,0
118,0,1,1.755447363895958,0.687996640416796,2.3016076289665826,0.16637753789227977,3,61.765517510956506,79.90682389150277,1,5,0,0
119,1,0,2.5970663951329107,-0.7709895278191976,3.7405895257406296,0.0,3,37.622395617812636,27.681412122512405,0,8,0,0
120,1,1,1.6358236175598724,1.463822801530525,2.487785283032216,2.982069423492888,2,72.41812332699944,68.40133536805503,1,6,1,1
121,1,0,2.310103431146967,1.5548144537680328,5.367910213682844,4.207709888218497,2,74.93709423694546,40.85710305074137,1,5,1,1
122,0,0,2.184858331895172,0.6298320744317768,3.5579541717471495,0.0,3,61.35180845682076,35.212826773725055,0,3,0,0
123,0,0,2.0596302397118293,0.6344416612830975,2.8572279433691707,0.0,3,56.69370129597206,44.476203790923535,0,3,0,0
124,0,0,1.6463555319794358,0.19462730475458864,4.2891629198477,0.0,3,58.887898439409106,34.7444610848049,0,2,1,0
125,1,0,1.3743781496424885,1.110870486278874,2.2427475973867455,0.8895872919864738,3,41.987131581616026,51.44458580200316,1,10,0,0
126,1,0,1.1790185339464052,0.5141810084306171,4.005899085285947,0.11895335840457394,3,57.13504389305432,35.2595713822915,1,5,1,0
127,0,0,1.5356344272123175,-0.35248133426960754,4.500495410116829,0.0,3,41.1956492752805,43.2145996098791,0,7,1,0
128,0,0,1.9437077310995499,-0.3264513658035808,4.598612857731632,0.0,3,44.40490531976672,35.544349629637196,0,3,1,0
129,1,0,1.4544238300222527,-0.9251050343501024,4.81700953781327,0.0,3,35.34023603019132,20.685927661187645,0,5,1,0
130,1,0,1.1849227861077736,-0.8467140219613694,4.6992985861024765,0.0,3,40.233081451504795,24.294035296439827,0,9,1,0
131,0,0,2.222114110277309,2.3528632095147883,2.024740271311722,2.926625577607883,3,84.52838754300667,67.92112528296813,1,7,1,1
132,0,0,1.1753358038965338,0.4216076408819709,3.6995701349633596,0.0,3,100.0,47.56897478228743,0,5,1,1
133,1,0,2.305325764431229,0.6998568740151005,3.132861568052358,0.0,3,64.95758730435665,48.3779840169126,0,9,1,1
134,1,0,1.8053087552537912,0.22870232216607553,4.871240819603645,0.25274923426699847,2,55.898209745639356,31.510610698896254,1,3,1,0
135,1,0,1.4395499287327418,-1.9782656485751666,5.834403210954836,0.01709039436785864,3,20.936330038416834,7.6096697551556955,1,4,1,0
136,1,1,0.8103396392893426,0.14765706764674086,1.943893128331453,0.0,3,52.7687220010191,48.68046098823291,0,4,0,1
137,1,1,0.9439239931917258,-0.28099088412691586,4.100538127207345,0.0,3,43.799253853175145,50.37788642957823,0,9,0,0
138,0,0,2.032718789726026,0.8240909262974512,5.235109086622655,0.0,3,58.29246563613286,57.520182110204374,0,8,1,1
139,1,1,3.209991628082431,-1.3903958719293377,4.072512857609913,0.49504086600955666,3,32.82994975733799,25.591492946432645,1,5,1,0
140,1,0,2.473792660641931,-0.022826727157539122,4.646303558260146,0.0,2,20.796483566430908,16.186317778776207,0,1,1,0
141,0,0,1.7657545376237493,1.1994628237443958,3.129728409776946,0.6758123153651717,3,28.50469678379133,53.77133143814233,1,6,1,1
142,1,1,4.501452907972469,1.1390376869151897,2.7778730481192513,2.3028918260719373,2,67.3219825849779,50.21814590928555,1,2,0,1
143,0,1,2.122513720721021,-0.13321089373502668,3.5622874346129714,0.0,2,47.86357372180155,57.60273275373839,0,5,0,0
144,0,0,0.5646510143668023,-0.6679365371085675,4.149548946159395,0.0,3,39.41158511648768,28.585631325603394,0,4,1,0
145,0,1,1.2866882061274756,0.686550402337511,2.1000346932382885,0.6218559165377799,3,58.826864927470524,67.65096198573504,1,5,0,0
146,1,0,0.5463233533910473,0.42629319673918115,5.602468770704947,0.12702585973738256,3,56.269905285114,44.58801997962239,1,8,1,0
147,0,1,0.9971526134626064,-0.590677889239477,3.6935453714103716,0.23070993575956256,3,41.631211411252394,44.53170174593792,1,1,1,0
