candidate_id,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,3,61.56679883814338,18.0905009904789,1,4,1,0
1,3,76.7967511281437,85.02823851365619,1,9,0,1
2,3,39.112958852604606,19.93708031154896,0,4,0,0
3,2,32.73552879109076,15.489236059004373,0,3,1,0
4,3,82.40972034365997,40.82657196325781,1,9,1,0
5,3,53.69188862206895,33.25768202310706,0,4,0,0
6,2,50.7758108473559,25.768962580300368,0,2,1,0
7,3,39.963841060700105,23.64934561687128,0,5,1,0
8,3,70.08472108964767,53.12508194223437,1,9,1,0
9,2,27.09518290497925,0.0,0,7,1,0
10,2,56.91052726009019,43.354344302461165,1,10,0,0
11,3,34.19759251670574,4.557652578002371,0,7,1,0
12,3,36.07336941547762,50.65441744365165,0,5,0,0
13,3,85.41964314039981,80.34990925547595,1,3,0,1
14,3,46.207933877990406,38.44501068483643,0,5,0,0
15,3,40.622293076025,45.743272319084376,0,0,0,0
16,3,24.285390065916296,25.016675959304514,0,3,0,0
17,3,38.60342745174406,2.980239486463363,0,7,1,0
18,2,27.849519592127358,24.077283630734186,0,4,0,0
19,3,57.8889293875093,28.24994487672103,0,2,0,0
20,2,54.351028715351696,36.883851464357946,1,6,1,0
21,1,68.98111208751209,15.235333297980135,1,3,0,0
22,3,73.79534522232466,47.705410943011806,1,6,1,0
23,3,38.72136324384862,28.77808156909995,0,4,0,0
24,3,48.70513813620825,56.04333609347955,0,6,0,0
25,2,61.48208730073463,28.9729497888402,1,1,1,0
26,3,0.0,26.918035599614335,0,2,0,0
27,2,56.08241260772373,7.448392321088611,0,2,0,0
28,1,47.45435831495326,10.173386448226013,0,6,1,0
29,3,45.033626783433675,9.307450078860631,0,5,0,0
30,3,74.00418731993491,26.433241857387213,1,5,1,0
31,2,43.585950122728406,1.2274743446028187,0,4,1,0
32,2,33.04702797042401,16.40502464706188,0,3,1,0
33,3,56.59706086465174,32.992802305553354,1,1,1,0
34,2,51.09199458226459,32.43190247607494,1,5,0,0
35,3,48.405690110462885,28.549245158423247,0,3,0,0
36,1,32.22035158641289,0.08552763935740715,0,6,1,0
37,3,48.42695602218249,33.30080122575287,0,6,1,0
38,2,43.3619191725692,4.602303558392652,0,5,1,0
39,1,20.176628394560232,22.189044891821844,0,8,1,0
40,3,75.7172690454654,68.0552794419786,1,6,0,1
41,3,69.98765809027637,81.10258408840168,1,7,0,1
42,3,67.67376175574704,24.93538260306118,0,5,1,0
43,3,65.78218774815046,32.57438681343406,0,4,0,0
44,3,35.66824380382763,63.64600291848701,0,4,0,0
45,2,51.09379753251483,10.92466322961675,0,5,1,0
46,2,67.0022319778574,21.870057576434206,1,6,1,0
47,3,39.04650294032521,15.423612843028941,0,2,1,0
48,3,40.459888204616135,22.150803916379548,0,5,1,0
49,3,73.92647314361439,34.05872284333174,1,3,1,0
50,2,54.634780465546605,8.264405425859994,1,1,0,0
51,2,18.882517239484073,0.0,0,3,1,0
52,3,67.33212252234937,15.343400449953707,1,1,0,0
53,3,52.8805853401686,25.39446355358189,0,2,1,0
54,3,37.681869353593825,33.49235704335889,0,6,0,0
55,3,39.0424663407562,5.15448120164904,0,5,0,0
56,3,72.39790221114585,41.880688007388784,1,4,0,0
57,3,44.30639670216791,22.57879305515706,0,5,1,0
58,3,39.12857014932027,48.89111115748058,0,3,0,0
59,3,57.86660688487238,36.15202585415637,0,4,0,0
60,3,47.16070724197988,50.58790897267215,0,3,0,0
61,2,51.102175001187156,35.83284283276053,0,5,1,0
62,3,65.03734502837564,15.077686416022376,1,2,1,0
63,1,26.240954076269034,0.0,0,4,0,0
64,3,49.79491448591746,22.010429190297717,0,2,1,0
65,3,69.20660761029329,74.40542080128849,1,5,0,1
66,2,65.780609049447,58.15232961060843,1,8,1,0
67,2,54.61805238388768,28.438644783617125,0,3,0,0
68,3,65.61834273460326,12.53135634745864,1,2,1,0
69,3,78.85576003730127,46.79777180480936,1,3,0,0
70,3,53.177532453224515,37.27796625506421,0,7,1,0
71,2,28.33942729710382,32.40530889392262,0,4,0,0
72,2,60.7026284348576,31.591932300658982,1,9,0,0
73,2,32.885164307954454,0.0,0,6,1,0
74,2,56.37712897051098,61.44695533505547,1,3,0,1
75,2,59.33686545928278,63.390592301324155,1,3,0,1
76,2,49.907087394492116,49.370611475033684,0,10,0,0
77,2,43.224369571275645,32.98243163338299,0,5,0,0
78,2,47.17726414657277,0.0,0,1,1,0
79,3,33.09533093200007,21.614586786142116,0,5,0,0
80,3,57.66759638259041,66.71933005930222,1,4,0,0
81,2,61.605141610700414,11.229458580184087,1,2,1,0
82,3,44.891212233986025,4.987073109533656,0,6,0,0
83,2,50.440974332060954,0.9796171594983167,0,3,1,0
84,2,71.07152654921798,77.33857321960015,1,8,0,1
85,3,71.39297434472952,50.46741755358186,1,5,0,0
86,2,59.52983293596837,68.06130495606162,0,3,0,0
87,3,53.925987069272125,13.847882505986442,0,2,1,0
88,2,60.68355064795792,38.95263212780244,1,4,1,0
89,3,8.020646484607457,4.274700830247708,0,4,0,0
90,1,81.056504706212,32.859754058056566,1,4,1,1
91,3,30.092322851631792,24.951598070613585,0,6,0,0
92,3,36.5837794912272,4.404514356059497,0,3,1,0
93,3,52.78168507690185,29.060123104356126,0,4,1,0
94,2,29.927554360820814,0.0,0,5,1,0
95,2,63.05671466202494,16.848356772943802,1,2,1,0
96,1,74.92762160457225,25.836277890606656,1,8,0,0
97,3,61.00633653702301,32.09776250934994,1,2,1,0
98,3,48.69269599374421,12.39004315354363,0,6,1,0
99,3,26.430736632378974,27.284379185254643,0,4,0,0
100,2,22.17852958169541,10.470871532000304,0,4,1,0
101,2,51.239553075905654,12.754369724055092,0,6,0,0
102,3,49.07075609444984,42.49106089870957,0,10,1,0
103,3,22.215229596900176,0.0,0,6,1,0
104,1,75.050593863907,54.0760659896466,1,3,0,1
105,3,60.585581574148996,14.222477519249532,1,3,1,0
106,2,51.70950690770188,14.64254860192838,0,7,0,0
107,3,57.78257075394644,41.46910075507181,1,9,1,0
108,3,33.36995818832175,0.0,0,1,1,0
109,2,40.600603576956495,2.6963168059950497,0,6,1,0
110,3,47.10950122015898,3.4252965480230877,0,2,1,0
111,2,61.67709098413905,41.8900017026885,1,8,1,0
112,3,80.6980331133893,83.092148443154,1,6,1,1
113,2,56.46886481823072,63.62077559812387,0,6,0,1
114,3,70.79139013733955,55.80037414778538,1,8,0,0
115,2,75.74344095754707,38.41010235896857,1,2,1,0
116,3,32.7866563861594,30.17633439938992,0,7,1,0
117,2,60.64190713375778,19.548062649571044,1,3,1,0
118,3,61.765517510956506,79.90682389150277,1,5,0,0
119,2,37.622395617812636,7.681412122512405,0,8,0,0
120,2,72.41812332699944,58.40133536805503,1,6,1,1
121,2,74.93709423694546,20.857103050741376,1,5,1,0
122,2,61.35180845682076,25.212826773725055,1,3,0,0
123,2,56.69370129597206,34.476203790923535,0,3,0,0
124,3,58.887898439409106,24.7444610848049,0,2,1,0
125,3,41.987131581616026,31.444585802003157,1,10,0,0
126,3,57.13504389305432,15.259571382291496,1,5,1,0
127,3,41.1956492752805,33.2145996098791,0,7,1,0
128,3,44.40490531976672,25.5443496296372,0,3,1,0
129,3,35.34023603019132,0.6859276611876428,0,5,1,0
130,3,40.233081451504795,4.294035296439827,0,9,1,0
131,2,84.52838754300667,57.92112528296813,1,7,1,1
132,2,100.0,37.56897478228743,0,5,1,0
133,2,64.95758730435665,28.3779840169126,1,9,1,0
134,2,55.898209745639356,11.510610698896254,1,3,1,0
135,3,20.936330038416834,0.0,1,4,1,0
136,3,52.7687220010191,38.68046098823291,0,4,0,0
137,3,43.799253853175145,40.37788642957823,0,9,0,0
138,2,58.29246563613286,47.520182110204374,1,8,1,0
139,2,32.82994975733799,15.591492946432647,1,5,0,0
140,2,20.796483566430908,0.0,0,1,1,0
141,2,28.50469678379133,43.77133143814233,1,6,1,0
142,1,67.3219825849779,40.21814590928555,1,2,0,0
143,2,47.86357372180155,57.60273275373839,0,5,0,0
144,3,39.41158511648768,18.585631325603394,0,4,1,0
145,3,58.826864927470524,67.65096198573504,1,5,0,0
146,3,56.269905285114,24.588019979622384,1,8,1,0
147,2,41.631211411252394,44.53170174593792,1,1,0,0
148,3,69.76978995450897,46.87077302874695,1,7,1,1
149,3,60.14897377868423,28.324152330595147,1,2,0,0
150,3,53.266201418201774,9.590406210836084,0,4,0,0
151,2,59.17318985973914,38.34046587373519,0,7,0,0
152,3,22.123990597940544,6.039691187619752,0,2,1,0
153,3,54.56735688260416,24.248845485500517,0,3,0,0
154,3,43.90755513690344,0.0,0,3,1,0
155,3,58.76875963485438,36.54304763828467,0,2,0,0
