candidate_id,S_ImmigStatus,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,1,72.6821713099155,58.69497795419187,1,2,1,1
1,0,1,47.14521355630614,48.20304259273645,0,3,0,1
2,0,2,61.26373295208384,52.83709844974854,1,3,1,1
3,0,3,70.82034259419487,62.01388738893164,1,3,1,1
4,0,3,55.41819653274584,48.96811993564932,0,5,1,1
5,0,3,80.95746641275572,68.76634146385436,1,6,1,1
6,0,1,90.85838067191663,72.45679250755272,1,3,1,1
7,0,2,60.01272618994081,55.51790046241203,1,4,0,1
8,0,1,47.13830931822811,39.53349375041004,0,2,1,1
9,0,2,74.36118988191211,60.230402083066565,1,5,1,1
10,1,3,38.37225335255307,53.48443617091787,0,5,1,0
11,1,2,54.6384337504691,66.61061727843087,1,7,0,1
12,0,3,40.712904921176246,56.272412332194556,0,6,1,0
13,0,2,44.87430097692312,49.53908036984696,0,5,1,1
14,0,1,58.47455478019486,39.31444047428137,1,6,1,1
15,1,3,63.30287054619363,68.35840897394168,0,8,0,1
16,0,2,60.86351227856237,52.49739368511402,1,6,1,1
17,0,1,56.82249899400898,45.256015771705535,1,4,1,1
18,0,1,62.21606814598172,50.68182632692452,1,4,0,1
19,0,3,13.64063530981025,24.881400987393583,0,4,0,1
20,0,1,47.5601804247361,47.676027723753236,0,5,1,1
21,0,2,30.65636286636271,25.84228091652834,0,2,1,0
22,0,2,36.6049782914064,39.90436701751899,0,4,0,0
23,0,1,56.606684213224675,48.9905229955353,1,4,1,1
24,1,1,66.74472140984152,65.70490439856682,1,2,0,1
25,1,2,64.73199951258661,67.25516593507406,1,6,1,1
26,0,2,56.78787490896706,49.77842349711385,1,5,1,1
27,0,1,60.621779959977204,58.85862131321836,1,7,0,1
28,1,3,52.984642007247864,56.522116642700354,0,4,0,1
29,1,1,37.94868809657526,46.0829616705267,0,6,0,1
30,0,1,62.65556489548611,52.300699514749674,1,5,0,1
31,1,2,59.0855832385287,59.12895883272283,1,3,0,1
32,1,1,61.10043928484678,56.71363739921246,1,2,0,1
33,0,2,40.69159502594529,42.117841951596574,0,5,1,0
34,0,1,53.949427533340355,46.70048587254528,0,3,0,0
35,1,1,54.3678681276746,70.23969458498578,1,6,0,1
36,0,2,45.0625973454751,38.404238401308156,0,4,0,1
37,0,1,59.22209783998394,62.6665060231995,1,7,0,1
38,0,2,13.720658851439213,17.665492641550692,0,2,1,0
39,0,1,65.88927859409644,57.52942830090719,1,3,1,1
40,1,2,43.57650618591164,49.53054505211787,0,2,1,1
41,0,2,63.507113941733145,72.77442478820568,1,8,1,1
42,0,2,78.57712984984649,72.67735349389869,1,6,1,1
43,0,1,53.833915762982336,39.70637947263712,1,0,1,1
44,0,2,54.02687900758309,59.46525768980391,0,9,1,1
45,0,2,49.07678449535775,47.96861787363347,0,6,0,1
46,1,3,41.41311646813687,43.11842719351921,0,3,1,0
47,0,2,49.026010190163625,53.66444703659396,0,6,0,1
48,1,1,22.54980915093846,45.18634319220712,0,7,0,1
49,0,3,59.000142813625,52.82637629626817,1,2,1,1
50,0,1,29.039599260384016,31.444102662680958,0,4,1,0
51,1,2,43.74144980686435,57.82935738807425,0,7,0,0
52,1,3,46.796555162494066,49.49884126364838,0,5,0,0
53,1,1,21.670490442710644,35.067682408959016,0,2,0,0
54,0,3,56.525549984950565,54.470913377344004,0,6,1,0
55,0,3,54.73815021573321,36.04744437566549,0,4,1,1
56,0,2,53.37283594224359,52.265980211071714,0,5,1,1
57,1,2,53.85537248792156,68.99763297079919,1,3,0,1
58,0,2,17.71393408758388,53.417089947215324,0,2,1,0
59,0,2,69.94111037283714,61.67245448282257,1,4,1,1
60,0,2,63.52289957280597,50.62177830539514,1,2,1,1
61,0,1,40.3521013217253,39.681615836374796,0,4,1,1
62,0,1,42.38130225129689,25.241491111273213,0,3,1,1
63,0,2,57.360948798723264,36.91622561324078,1,3,1,1
64,0,3,88.48622750671727,71.22333195194402,1,4,0,1
65,1,1,52.19261736681314,60.46510116054135,0,5,0,1
66,0,2,75.57104655737726,58.205954053859166,1,3,1,1
67,0,2,60.59802372847395,55.79520331395727,1,7,0,1
68,0,2,28.520329674508563,29.83149426518541,0,5,1,0
69,0,1,80.6920152609742,73.35878088789599,1,7,1,1
70,0,3,64.43592200118272,65.24095659842403,1,10,1,1
71,1,1,62.679061856389836,59.40658728599185,1,1,1,1
72,0,2,43.73444749475511,43.460930571193025,0,4,1,1
73,0,2,45.19635323104977,33.33096312345614,0,3,1,1
74,0,2,66.480936349776,61.630270738587015,1,5,0,1
75,0,2,55.12810532577914,51.36502212246533,0,4,0,1
76,1,1,64.03782489560498,65.57714300505127,1,4,1,1
77,0,3,4.9279144901459535,22.113739758277433,0,9,1,0
78,1,3,76.72365062531942,59.81083760570465,1,2,0,1
79,0,1,57.92031767155374,51.013683975126966,1,3,1,1
80,0,2,47.06042420107648,57.63523531184694,0,10,1,1
81,0,2,42.10087193332529,34.82048681420215,0,3,1,0
82,1,2,50.7258346908094,57.22606099849934,0,4,0,1
83,0,2,36.213555605155975,30.468864232497697,0,2,1,0
84,1,1,38.492513890440385,55.17936102977178,0,7,1,1
85,1,3,24.81026515377373,38.57206927984009,0,7,1,0
86,0,2,41.055477528107225,61.2827376047864,0,10,1,1
87,0,2,34.3872626803366,40.40902783084279,0,3,1,0
88,1,1,40.502254681684434,59.11409245165333,0,6,1,1
89,0,1,40.41381432831296,40.491587208727054,0,5,0,0
90,0,2,50.68445930492321,44.8401998394286,0,4,1,1
91,1,2,42.98257776232198,56.06961808735705,0,5,0,1
92,0,3,12.650200457374224,14.121379662510899,0,2,1,0
93,1,2,57.39586746223035,64.45416606649825,1,3,0,1
94,1,1,40.15542777754371,60.359954404161684,0,9,0,1
95,1,1,45.91109306478654,66.38694467971122,0,6,0,1
96,0,3,40.21878720940539,43.18100722567363,0,8,1,0
97,0,1,33.57593610489236,48.701434780297035,0,7,1,1
98,1,2,39.918140469905225,46.44305882121754,0,4,0,1
