candidate_id,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,3,20.567746559495642,26.225074591607488,0,2,0,0
1,3,98.50853689136488,80.26252254642249,1,9,1,0
2,3,76.69681382376582,63.13338257867322,1,2,1,0
3,3,6.623233860144701,30.131510112014364,0,6,0,0
4,3,44.83086367772819,49.206056773249635,0,5,1,0
5,3,60.72819947710235,56.54166109230211,0,5,1,0
6,3,71.12880323661973,45.99884329425962,0,2,0,0
7,3,47.56937498860718,40.0201368552372,0,7,1,0
8,3,56.66450275150979,64.1981770233645,1,3,0,0
9,3,54.6609007179973,50.442205537785,0,5,1,0
10,3,47.901445751308685,44.65009465417903,0,5,1,0
11,3,41.19826037575113,47.45617975963956,0,6,1,0
12,3,52.656976097720374,49.142088659237906,0,4,1,0
13,3,26.989210539562173,27.169586891719483,0,3,0,0
14,3,53.27851159945629,74.78622341913434,0,7,0,0
15,3,60.70539000482487,72.29850484082677,1,6,1,0
16,3,51.91059554811622,39.364966043850764,0,4,0,0
17,3,48.86008095822232,46.63213959567106,0,3,1,0
18,3,56.78812537649598,53.79471702891802,1,7,1,0
19,3,51.03777884967103,60.23015979245214,0,6,0,0
20,3,41.97936204221271,47.3130329444786,0,5,1,0
21,3,68.0576690108315,53.899550757580485,1,8,1,0
22,3,43.35420961308384,53.42705955674008,0,10,0,0
23,3,40.36264764126052,57.96343606768353,0,4,0,0
24,3,24.605547265159764,35.03181548199373,0,7,1,0
25,3,58.95167142779603,46.13791587925773,1,5,1,0
26,3,34.44572141934658,34.097420061224426,0,4,1,0
27,3,27.91954505705368,24.08735064309849,0,3,1,0
28,3,48.70083985168315,41.21996741158593,0,2,0,0
29,3,36.12626781311641,33.82286103727136,0,6,1,0
30,3,32.93503970723301,42.53947145154846,0,7,1,0
31,3,23.374800838042738,36.063118216131905,0,8,1,0
32,3,88.32174630355365,68.10121528705939,1,7,1,0
33,3,57.96953479784245,50.43846690013913,1,2,1,0
34,3,17.79516029131521,33.29776601486792,0,7,0,0
35,3,76.40340573703467,65.5581186448561,1,5,1,0
36,3,39.30203317106004,39.36907209754994,0,8,0,0
37,3,63.14997927018633,69.8011810292247,1,3,1,0
38,3,55.98986807527304,60.3002226293983,0,4,0,0
39,3,88.84170183461853,59.57270346469437,1,6,0,1
40,3,59.14862117378932,64.29948630824457,1,7,1,0
41,3,39.16279893852709,48.30827285645848,0,3,1,0
42,3,58.328291760933915,54.86470670407999,0,5,1,0
43,3,48.18246464598482,44.263418760834384,0,5,1,0
44,3,67.44619852501611,70.72536778078552,1,7,0,0
45,3,58.49097213923534,52.54378739374929,1,4,0,0
46,3,45.02884559862939,59.57298279957728,0,8,0,0
47,3,65.93393353683071,43.6450743658907,0,1,0,0
48,3,56.2054712556684,47.36629956442216,0,4,0,0
49,3,32.2151179036536,31.371815918750006,0,5,1,0
50,3,54.471854262114405,60.06126506957044,0,7,1,0
51,3,18.527859880505563,39.78488615825424,0,9,1,0
52,3,35.338876549523135,42.48953739354069,0,6,1,0
53,3,45.594093619066726,56.114240252252245,0,5,1,0
54,3,31.874292473135775,54.12521213248948,0,8,0,0
55,3,38.55511257892252,44.49110136898948,0,7,1,0
56,3,56.97069756259973,56.547823896894585,1,6,1,0
57,3,38.033669876288926,41.841234253661064,0,5,1,0
58,3,39.85696368782876,30.826680392446416,0,1,1,0
59,3,53.006538439769486,46.2966257820025,0,3,1,0
60,3,64.35868296872863,40.69736228759928,1,2,1,0
61,3,51.69648042264934,44.94698859692498,0,6,1,0
62,3,59.458104586783456,66.10226053123787,1,5,1,0
63,3,54.23854631536801,59.888683362965246,0,3,1,0
64,3,74.19786615134758,60.35225079564636,1,8,1,0
65,3,47.023188098481825,62.641819787363985,0,6,1,0
66,3,45.894219088549505,39.76851353995845,0,7,1,0
67,3,26.601570672805167,31.49674574113788,0,2,1,0
68,3,72.09992265871229,49.809382860017266,1,3,1,0
69,3,33.58811378050469,28.05550741036051,0,5,1,0
70,3,31.34380478928845,49.40354110167771,0,8,1,0
71,2,45.857730778371824,54.208766644876654,1,3,1,0
72,3,61.672116505807445,78.29157851583595,0,10,0,0
73,3,48.823768691774255,45.122995111673994,0,5,1,0
74,3,60.782166055544685,47.20006274194348,1,0,1,0
75,3,100.0,60.12486893369205,0,7,0,0
76,3,65.89912223166715,63.89446945950949,1,6,1,0
77,3,42.25054836113387,50.71515599395853,0,9,0,0
78,3,63.0880507559908,45.252871048246895,1,5,0,0
79,3,34.226295792031564,20.191925504761354,0,3,1,0
80,3,36.92377222677392,27.65023886267657,0,2,1,0
81,3,53.079849150672665,36.75822865571761,0,4,1,0
82,3,53.43880212385756,43.68110724379874,0,6,0,0
83,3,27.125104821153897,41.88322388237323,0,8,1,0
84,3,35.99809851666838,35.19095027533321,0,7,1,0
85,3,41.970326416355114,62.27165583109013,0,9,1,0
86,3,57.146674859312995,62.04245797224219,0,4,1,0
87,3,59.56973571251541,47.68519423153644,0,2,0,0
88,3,50.93085729077271,68.49222226752651,0,7,0,0
89,3,56.15366091630601,47.37095394984455,0,4,1,0
90,3,24.35726461396075,26.020160367754666,0,3,0,0
91,3,43.76487422384872,43.03172013473951,0,5,1,0
92,3,42.152765336196104,38.48591766175694,0,5,1,0
93,3,44.840364656633874,29.670141966147447,0,3,1,0
94,3,31.902669141155037,43.696598175674104,0,6,1,0
95,3,59.83040968074879,58.394024336594484,0,6,1,0
96,3,50.58444514296877,50.17915910730917,0,4,0,0
97,3,51.639144606792705,39.14506836246449,0,4,0,0
98,3,16.911392714625293,29.547936863722605,0,4,1,0
99,3,65.84071273018725,63.464380249259314,1,5,1,0
100,3,34.31700949950006,45.044292853345524,0,3,1,0
101,3,36.49339516674097,44.14432956154806,0,4,1,0
102,3,66.19269961532991,58.38272218285399,1,3,0,0
103,3,74.62760230235092,63.29715372303999,1,8,1,0
104,3,38.26598651083654,39.75363415281504,0,4,0,0
105,3,60.40975672449792,48.8531743369131,1,1,1,0
106,3,54.35977083671678,64.16974157874478,0,5,1,0
107,3,100.0,24.40215079737694,0,5,1,0
108,3,48.91523342176382,52.9890526337249,0,2,1,0
109,3,63.08765693787566,50.47262772672851,0,4,1,0
110,3,25.509893487580296,33.48039456856308,0,6,0,0
111,3,53.31808492312122,60.42407761122566,0,1,1,0
112,3,63.7022003339947,66.1972415935987,0,7,1,0
113,3,46.817488773394366,51.683266457475405,0,5,1,0
114,3,53.09705480711544,48.78676500076976,0,6,0,0
115,3,31.43398779859717,25.901415104091477,1,3,0,0
116,3,43.926589826819985,45.11704845192218,0,1,1,0
117,3,54.335038145811566,44.97904541126665,0,2,1,0
118,3,41.761953781970064,45.32867075298183,0,5,1,0
119,3,78.0654951734543,67.83320562654187,1,6,1,0
120,3,65.51295718240578,51.97724140958604,1,6,1,0
121,3,38.25274617532863,43.991329992398946,0,6,0,0
122,3,36.634845374375196,42.25092658209183,0,10,1,0
123,3,40.63249879571315,57.91914126772195,0,7,1,0
