candidate_id,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,3,55.71601786194128,54.87705535150792,0,5,1,0
1,3,100.0,65.91322860668664,0,5,1,0
2,3,39.84850480459769,54.09205901322762,0,5,1,0
3,3,40.538194920492025,43.85107713138448,0,5,1,0
4,3,42.728473969086345,58.184306495915514,0,5,0,0
5,3,60.039757785196,59.84490335614574,0,5,0,0
6,3,23.83700627053554,23.08614327168157,0,4,0,0
7,3,42.92797437451512,31.721237056537728,0,5,1,0
8,3,34.841533508513685,46.31495426259548,0,7,1,0
9,3,52.27012395120768,32.37923325232119,0,3,1,0
10,3,64.52912603104213,52.383893164939565,0,6,1,0
11,3,46.81262343394402,49.974259677608174,0,5,1,0
12,3,35.0805519684282,39.812325437920784,0,4,1,0
13,3,45.90764379604921,52.28723149756039,0,7,0,0
14,3,83.22469320299118,70.1924656857319,1,5,0,1
15,3,51.755887748796816,33.92761112118708,0,2,1,0
16,2,64.28589392059854,58.13344654785895,1,6,0,0
17,3,69.44631175163519,74.55518821810277,0,6,0,1
18,3,65.77411460464633,56.225644428651655,0,6,1,0
19,3,59.6064932331517,43.38369756816668,0,3,0,0
20,3,65.4780032338911,67.4858598650491,0,4,1,0
21,3,42.063776032467715,37.50771504757801,0,6,1,0
22,3,40.64121384145552,29.716452245315764,0,4,1,0
23,3,58.028103838887105,62.78011686942752,0,2,1,0
24,3,54.25857749686133,50.54624197042967,0,5,1,0
25,3,43.64174876712729,40.080650787612456,0,2,1,0
26,3,47.68949372100202,51.92891242273853,0,4,1,0
27,3,16.16060230557473,45.49213753699782,0,10,1,0
28,3,48.88499937649531,52.315629075054204,0,5,1,0
29,3,0.0,57.659925149831196,0,7,1,0
30,3,62.085594202609435,52.01772521371863,0,9,1,0
31,3,76.8579109352968,68.1554006330351,1,6,1,0
32,3,37.19178511961028,38.04377279112147,0,4,1,0
33,3,75.4227139753622,72.00551054403888,1,8,1,0
34,3,70.28675766879923,68.90712863710237,0,5,1,0
35,3,58.60591193643332,41.99699915922423,0,6,1,0
36,3,43.36951741193505,41.40316283109595,0,7,1,0
37,3,48.26871991696395,45.71246274432422,0,5,1,0
38,3,58.96453287200315,47.33385866297725,0,6,0,0
39,3,77.39982615312387,46.255713396275105,1,2,1,0
40,3,37.48323159545611,46.58033948822075,0,7,1,0
41,3,28.923629699506705,20.72044684093856,0,4,0,0
42,3,51.550318591531266,36.96562084569747,0,2,1,0
43,3,43.30381575897967,55.04386438925041,0,5,1,0
44,3,41.41453880456082,57.326311704413015,0,3,0,0
45,3,32.95556401801061,40.998270402176445,0,6,1,0
46,3,35.286982305901816,26.911707769900833,0,4,1,0
47,3,12.898006447758902,25.573481696862252,0,4,1,0
48,2,55.311978159014664,46.7595928355423,0,1,1,0
49,3,52.23908755640337,42.38744632895923,0,7,1,0
50,3,67.33981381280562,50.50175202239284,0,6,1,0
51,3,68.18482186372334,55.82916287099424,1,7,1,0
52,3,62.27992301290101,63.17000691308894,0,5,1,0
53,3,63.339165914011275,42.350268179258556,0,3,1,0
54,3,42.216702473879934,45.66157957476582,0,5,0,0
55,3,53.683288727003095,50.519158664140875,0,4,1,0
56,3,66.4821463877842,57.986899240907164,0,3,1,0
57,3,52.252454776950856,47.664307020168856,0,3,1,0
58,3,58.67711312087152,61.11834722580335,0,7,1,0
59,3,69.0312270324361,50.901166922444425,0,5,0,0
60,3,37.299401759965676,55.551627868413554,0,7,1,0
61,3,67.4978704517259,52.16169170216015,0,5,1,0
62,3,64.24777225549718,48.930000461423425,1,6,0,0
63,3,57.64462455718456,70.97069121037258,0,7,0,0
64,3,34.548102608361674,26.843236176420383,0,3,0,0
65,3,52.07323620669359,50.20232380212766,0,8,1,0
66,3,59.45813304828299,53.295567398091535,0,9,1,0
67,3,69.40836666892692,57.05972235108778,0,3,1,0
68,3,50.047584992728915,53.8824641411261,0,2,1,0
69,3,43.146613241350366,53.435004893199064,0,3,0,0
70,3,36.66233742259003,47.29738024709714,0,5,1,0
71,3,45.96974236895092,54.006727213287235,0,4,1,0
72,3,70.93757902941653,55.955237428028,0,2,1,0
73,3,20.573927432279824,33.42419736202949,0,6,0,0
74,3,47.28264737198641,25.637737550410844,0,1,0,0
75,3,33.48334299688033,40.450045073774454,0,6,0,0
76,3,64.5390263124414,49.88694318733706,0,6,1,0
77,3,46.92752854969278,54.848939548022265,0,7,1,0
78,3,67.13924465625112,81.01689038904696,0,8,1,0
79,3,35.22023471579382,49.09264037796623,0,4,0,0
80,3,55.01393459641116,30.993634506966647,0,1,1,0
81,3,45.23285200949221,59.82796318208041,0,5,1,0
82,3,57.86861453147774,32.798805671608875,0,2,1,0
83,3,43.34115601381414,36.90430663090552,0,6,1,0
84,3,48.0272434794165,50.11206585396302,0,8,1,0
85,3,53.35533402728948,58.666661487282745,0,9,1,0
86,3,27.70322617462,32.2808022481911,0,7,1,0
87,3,46.53974162296782,33.93515584085257,0,4,0,0
88,3,73.30301691619363,69.60334021399468,1,6,1,0
89,3,41.156875528422965,36.99211519855245,0,5,0,0
90,3,39.37804252217604,34.15487500746749,0,5,1,0
91,3,73.79600601825626,68.45592712131767,0,6,1,0
92,3,70.09048866455711,57.73058943001247,0,5,1,0
93,3,49.64323455803816,51.798012196810866,0,7,1,0
94,3,58.67339532442385,58.41901970039227,0,2,0,0
95,3,58.98246274429982,43.71956300086055,0,7,1,0
96,3,31.39288512698527,36.887403395535664,0,6,1,0
97,3,69.3409482636867,48.916657833123026,0,7,1,0
98,3,44.32759141027107,35.70404083582184,0,4,0,0
99,3,54.323270266029425,46.684768444539884,0,6,0,0
