candidate_id,S_ImmigStatus,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,3,42.91559922155379,34.78156231793647,0,6,1,0
1,0,3,77.1713494157891,70.48832607235605,1,6,1,0
2,0,3,54.82957554712929,45.96246234313978,0,5,0,0
3,0,3,19.55567121270113,32.48681822578057,0,6,1,0
4,0,3,43.76559442302577,34.53056040619699,0,3,1,0
5,0,3,58.327536725065485,52.400840539022134,0,4,1,0
6,0,3,54.75406575570614,61.77368292769197,0,5,0,0
7,0,3,45.03002644177104,37.33189556164338,0,6,0,0
8,0,3,64.744990956694,73.46271643720198,1,10,0,0
9,0,3,68.84492239997677,45.44971787763227,0,2,0,0
10,0,3,55.27151068290939,39.45798319586515,0,4,1,0
11,1,3,53.103117894770755,53.491680529833985,0,9,1,0
12,0,3,50.61042199103856,45.66084907368816,0,5,0,0
13,0,3,32.91945890185395,33.84004295147399,0,2,1,0
14,0,3,64.50071637562188,38.2356641997516,0,2,1,0
15,0,3,54.60976477478708,61.131125605311354,0,10,1,0
16,1,3,54.232136572599494,44.329504387325365,0,7,0,0
17,0,3,30.613248420191063,29.26101588594849,0,3,1,0
18,0,3,35.78602081957818,42.256017144055285,0,3,1,0
19,1,3,40.89509615848161,46.34183698857186,0,7,1,0
20,0,3,42.78808538685435,36.16437798095542,0,6,1,0
21,1,3,46.05930278722455,62.25241745337367,0,4,0,0
22,0,3,67.83631860332108,55.359808106358386,0,6,1,0
23,1,3,43.284128953539316,49.41022403160865,0,7,1,0
24,0,3,41.61145859824674,48.793993769238284,0,6,1,0
25,0,3,44.4635873524168,40.098078179800645,0,7,1,0
26,1,3,49.948383843036524,67.2006775112032,0,8,1,0
27,0,3,45.78525470051803,38.90317246846049,0,5,1,0
28,0,3,59.67992391660489,45.383847698123354,0,6,0,0
29,1,3,49.099307214412015,65.74309807533092,0,6,1,0
30,0,3,65.05854991062613,57.60320635869248,0,7,1,0
31,1,3,59.046848593527585,49.50477326231525,0,1,1,0
32,0,3,25.841487487665873,19.286851050424882,0,5,1,0
33,0,3,49.250081245134155,46.95328955831739,0,3,1,0
34,0,3,36.45965431466668,39.234547895258814,0,4,1,0
35,0,3,60.13303821626151,38.71517793592566,0,3,1,0
36,1,3,43.705198736083695,49.473832034571586,0,4,1,0
37,0,3,45.87766226254088,49.93656059746539,0,3,1,0
38,0,2,51.99289618838939,44.102652043977194,0,3,1,0
39,1,3,50.01598168986001,65.62858106563809,0,7,1,0
40,0,3,42.78064931725953,53.029967905112734,0,7,0,0
41,0,3,49.415116816244385,47.43182300896092,0,5,1,0
42,0,3,72.00466626526067,51.42483797954307,1,4,0,0
43,1,3,0.0,33.07241053954974,0,4,0,0
44,0,3,43.3318415665652,41.52501811133,0,8,1,0
45,1,3,36.16878704697608,49.60840864331252,0,6,0,0
46,0,3,75.6522845385676,65.54025230023328,1,7,1,0
47,0,3,38.39913378322766,45.452858688714535,0,7,1,0
48,1,3,29.99242264976275,48.43635855340946,0,7,1,0
49,0,3,36.658480077495184,40.10402902543788,0,8,1,0
50,0,3,35.45757837699867,28.856585730413123,0,3,1,0
51,1,3,89.88718660867195,66.90374648817598,1,3,0,0
52,0,3,48.44115575309421,53.045293845302055,0,6,1,0
53,1,3,51.20910611951775,59.92629913098394,0,5,1,0
54,1,3,55.97839460342653,48.20567412165464,0,10,0,0
55,0,3,90.95112749988365,51.893260340401035,1,3,1,0
56,0,3,58.81095385653891,53.186948201665466,0,3,1,0
57,0,3,54.30742189755898,48.641569449435195,0,4,1,0
58,0,3,52.78857781903881,67.26628073785801,0,7,0,0
59,0,3,56.008218924396445,38.71027265612053,0,4,1,0
60,1,3,11.478140340918117,25.453098059708815,0,4,0,0
61,0,3,65.13877131400926,41.98950747522946,0,4,1,0
62,0,3,42.05939809880002,48.3160300811195,0,5,1,0
63,1,3,0.0,70.58171848437651,0,11,1,0
64,1,3,58.298498106307704,47.25837548276796,0,3,0,0
65,0,3,50.12367110008232,39.09593850833444,0,5,0,0
66,0,3,42.8802202899659,35.370169194204195,0,1,0,0
67,1,3,74.39575082258442,71.12268563298804,1,6,1,0
68,0,3,89.88627917665484,83.79191974738453,1,9,1,0
69,1,3,30.45599909392164,33.379389617785264,0,6,1,0
70,1,3,67.88315063015352,73.4889844570382,0,4,0,0
71,0,3,25.746454893638564,27.280864191685566,0,7,1,0
72,0,3,7.835761834703588,26.56663152007521,0,8,0,0
73,1,3,66.17816775797847,62.241705982236326,0,5,0,0
74,1,3,39.06350662117391,52.06868710973343,0,5,0,0
75,1,3,57.244801088129606,67.26076501337022,0,5,0,1
76,0,3,72.9393569012775,64.68184941527113,0,2,1,0
77,0,3,66.46792078121268,54.7075057904396,0,6,0,0
78,0,3,36.34115841228625,27.52069573446269,0,3,1,0
79,0,3,63.26258707994394,45.85931095918044,0,4,1,0
80,1,3,58.19734619759433,55.40864468859142,0,2,0,0
81,0,3,41.00118060222755,39.28931408709716,0,8,1,0
82,0,3,47.605627227991405,36.02288272966449,0,4,1,0
83,0,3,80.32644373101186,59.14996660268024,0,4,1,0
84,0,3,60.865258439187485,54.73339422722068,0,3,0,0
85,1,3,15.944216010261915,26.962291959596303,0,6,1,0
86,0,3,46.622762488363385,37.63528436636852,0,4,1,0
87,1,3,91.04067361479977,79.67066204827022,1,7,0,1
88,0,3,46.204247547685256,45.491297527286704,0,5,1,0
89,1,3,64.315305192643,62.38909529517874,0,7,0,0
90,1,3,29.048405843882538,44.000082694979746,0,5,1,0
91,0,3,56.85004941699524,54.661812699976686,0,5,1,0
92,0,3,40.51899428090218,28.70927370975428,0,4,1,0
93,0,3,52.921819624106625,48.551134817345336,0,6,1,0
94,0,3,83.25047683134854,53.981958373432384,1,3,0,0
95,0,3,57.60336762049592,49.88630866537676,0,7,1,0
96,0,3,35.67268228245271,35.09089837934424,0,8,1,0
97,0,3,38.77093546265246,40.53997932096186,0,5,1,0
98,1,3,29.162941140155592,41.608113300941554,0,5,1,0
99,0,3,32.962099677924165,36.80718446790254,0,5,1,0
100,1,3,52.7541224633981,67.11627844784897,0,9,1,0
101,0,3,43.53036904532434,41.09880286775761,0,4,0,0
102,1,3,38.61439339030841,43.943553346294806,0,7,1,0
103,0,3,44.81521393035919,36.34974296559794,0,5,0,0
104,0,3,62.646557641906846,60.06431792532401,0,3,1,0
105,0,3,70.2701922447788,63.2007640820139,1,10,1,0
106,0,3,66.61473991400408,60.839696420171,0,4,0,0
107,0,3,23.06073873372673,14.057094164964822,0,6,1,0
108,0,3,15.759210340062735,25.21941833188939,0,8,1,0
109,1,3,47.255909605717804,52.35731559617476,0,3,0,0
110,1,3,63.4700195523115,64.05020325915103,0,4,1,0
111,1,3,39.09683465414818,54.627996487810826,0,1,0,0
112,1,3,37.551195365523306,34.81050316820295,0,2,0,0
113,0,3,77.2322293447718,64.09656406918191,1,7,0,0
114,0,3,58.99812177723531,47.25823378916081,0,6,1,0
115,0,3,68.49195668154599,59.808563005412566,0,7,1,0
116,0,3,51.93519947157506,36.02483603652644,0,3,1,0
117,0,3,72.83840123078484,73.15547867569452,0,9,1,0
118,1,3,32.496918237423465,50.62548828460604,0,7,1,0
119,0,3,41.60081039684903,31.348201260677683,0,5,1,0
120,1,3,50.31560641936962,54.19796901374345,0,7,1,0
121,0,3,65.776500041678,40.25993864597056,0,0,1,0
122,0,3,24.167365762319236,13.556532991938697,0,6,1,0
123,0,3,54.8804812742968,52.67925245396996,0,4,1,0
124,0,3,29.545310856755766,40.32462412520613,0,7,1,0
125,0,3,48.46971386681565,57.91872882771098,0,9,1,0
126,1,3,68.71778847587233,75.14972866998606,0,5,0,0
127,1,3,46.12762749263264,67.6135071193454,0,5,1,0
128,0,3,42.144331571289705,36.50431617249063,0,6,0,0
129,0,3,65.5946146514838,46.919489601394005,0,5,0,0
130,0,3,49.16957717509542,36.27743267933937,0,5,0,0
131,0,3,35.41906722777981,42.88479879547751,0,5,1,0
132,0,3,41.272377998241424,33.68021364170264,0,6,0,0
133,0,3,34.27376624666535,31.510823279844047,0,4,0,0
134,0,3,52.402881979580556,58.005010707672994,0,4,0,0
135,1,3,67.73283642417323,62.08723784689865,1,2,1,0
136,0,3,47.48619371020334,46.844030491115646,0,7,1,0
137,1,3,42.97083460594208,47.61633038633066,0,5,1,0
138,0,3,55.84721016943813,55.87711082538403,0,4,1,0
139,0,3,28.28549935304078,39.675096291824445,0,7,1,0
140,1,3,53.94601309474843,53.04263557623325,0,7,0,0
141,0,3,7.730523649819567,10.88124647541408,0,3,1,0
142,0,3,45.78118987834137,34.67858573286281,0,4,1,0
143,0,3,66.1522025336337,44.54433215113544,0,2,1,0
144,0,3,66.60124143827484,50.54931288302693,0,4,1,0
145,0,3,33.74113083164079,36.33411170494058,0,4,0,0
146,0,3,58.48600916400684,58.57153382744147,0,8,1,0
147,0,3,64.80289896306866,55.572720411032876,0,3,1,0
148,0,3,38.09501520251393,28.561419897551875,0,3,1,0
149,0,3,66.0348883988584,54.49604133351451,0,4,0,0
150,1,3,47.18342817559855,58.1961763009666,0,5,1,0
151,0,2,47.55839604916663,45.294676759350075,0,6,0,0
152,0,3,43.92188949732246,50.49506380987372,0,7,1,0
153,0,3,87.16602618398699,55.74676222912262,1,6,0,0
154,0,3,65.52910685025417,52.56720627562183,0,2,1,0
155,0,3,43.098562110722526,34.96321572893108,0,4,1,0
156,1,3,52.93560615056855,71.6242483169396,0,8,1,0
157,0,3,25.294628477991836,36.87132409455751,0,8,1,0
158,0,3,57.66467054571684,52.14979446288811,0,3,1,0
159,0,3,60.27362127861894,48.867007563359024,0,6,1,0
160,1,3,100.0,54.26551277201957,0,6,1,0
161,0,3,69.06899339306776,62.20865033571044,0,4,1,0
162,0,3,35.30294595941495,39.42789120511153,0,4,1,0
163,0,3,59.23277794046995,41.42107702354912,0,1,1,0
164,1,3,27.83578699012273,35.370067272771706,0,6,0,0
165,0,3,38.924575085303594,41.462924052445636,0,6,1,0
166,0,3,52.216384714968484,48.79332285266425,0,6,0,0
167,0,3,32.2538559799599,18.772411750346897,0,3,1,0
168,1,3,26.24563789703492,37.396154378209474,0,5,0,0
169,0,3,55.65598323281064,46.95994277695767,0,7,1,0
170,0,3,41.88467848123635,36.6203994328366,0,6,0,0
171,0,3,54.37466120515621,51.79512232556567,0,6,1,0
172,1,3,62.869449205595764,53.41162289379008,0,4,1,0
173,0,3,29.45296309425884,38.64402027641619,0,6,0,0
174,0,3,29.26486463438793,30.77806571222658,0,6,0,0
175,0,3,26.73825897923457,23.436435260943863,0,5,1,0
176,1,3,39.98222827594378,47.99016603262789,0,3,0,0
177,0,3,46.03913256140169,42.95118587901907,0,6,0,0
178,0,2,56.497927932130665,50.88983505352233,0,3,0,0
179,0,3,75.99961340979436,68.23267094676514,0,6,1,0
180,1,3,43.50598289776666,48.290026865351535,0,5,0,0
181,0,3,67.12737678030429,62.263049435315565,1,5,1,0
182,1,3,52.64583128113711,60.21076791546233,0,4,0,0
183,1,3,43.34176638329715,55.95669681900906,0,2,0,0
184,0,3,58.129484430754765,51.331113114143115,0,4,1,0
185,0,3,55.90558483941227,57.00525214461909,0,6,1,0
186,0,3,58.77403904175043,57.06429862939476,0,5,1,0
187,1,3,65.87605453008211,70.53944898843146,0,8,0,1
188,0,3,32.70212568940724,41.1322798173519,0,7,1,0
189,0,3,47.753088394839445,42.686220546297534,0,5,1,0
190,0,3,63.52745271128627,55.79160725758505,0,2,1,0
191,1,3,52.27840049724033,51.1524238085023,0,0,1,0
192,1,3,52.08893782371961,74.47262793028777,0,8,1,0
193,0,3,64.37360787350148,53.69218350100834,0,7,0,0
194,0,3,49.02381643090498,40.786369035128594,0,5,1,0
195,0,3,32.45810497066012,32.0092836237236,0,3,1,0
196,0,3,49.43967475494596,42.469795745406536,0,2,1,0
197,0,3,64.74860917848133,64.82990918690534,0,5,1,0
198,0,3,70.94043552466086,71.74858355538765,0,3,0,0
199,1,3,70.24371746263279,70.668469838158,0,9,1,0
200,1,3,42.21353014319505,56.727221515260034,0,4,0,0
201,0,3,53.85438064289154,41.70996052656677,0,4,1,0
202,0,3,31.115427147416945,31.985512787276935,0,4,1,0
203,1,3,70.8728622570859,81.1263247971047,0,7,1,0
204,0,3,58.863973290176595,54.89270150744119,0,4,0,0
205,1,3,49.40278389953416,49.74046935553036,0,5,1,0
206,0,3,53.01321458789077,51.781839253032174,0,5,1,0
207,0,3,57.49812779842492,43.38255178426732,0,3,0,0
208,0,3,30.353825988204218,22.689411195070853,0,5,1,0
209,0,2,64.15491636210962,55.16917532463996,0,5,1,0
210,0,3,30.259325328820115,38.32374481930748,0,3,1,0
211,0,3,65.26812633809024,60.37132876876468,0,6,1,0
212,0,3,53.51580321752964,40.90097951394766,0,6,1,0
213,0,3,54.773661952043426,44.110183202649125,0,6,1,0
214,1,3,57.44999018499262,67.5427376091729,0,4,0,0
215,0,3,46.38030495491373,51.65102125156771,0,4,1,0
216,0,3,54.20861407023206,52.50553140758547,0,5,1,0
217,0,3,42.718380689479716,44.865802190659906,0,6,0,0
218,0,3,42.09200485750157,37.18817367426965,0,4,1,0
219,0,3,50.13403181687645,37.891534467490494,0,5,1,0
220,1,3,30.508954176260154,38.64002780949927,0,6,0,0
221,0,3,26.960766903523492,13.756031705312981,0,5,1,0
222,0,3,51.9440054502963,50.416954746942736,0,4,1,0
223,0,3,18.053952357888114,41.74868128739976,0,6,1,0
224,0,3,59.34783707559435,40.227844789593405,0,4,0,0
225,0,3,34.21527111396292,32.15418448945006,0,2,1,0
226,1,3,64.49591368656678,69.5807494611654,0,6,0,0
227,0,3,45.99950897165378,36.1296596129098,0,6,1,0
228,1,3,61.141857445698086,62.94726071994436,0,6,1,0
229,1,3,63.89849208550829,52.66703216622631,0,4,1,0
230,0,3,46.92556517426531,51.679342252943435,0,6,1,0
231,0,3,21.52250270708738,21.400152785374644,0,5,1,0
232,0,3,50.38392279632554,41.834068791796,0,6,1,0
233,0,3,43.904198618294075,36.532085873242046,0,7,1,0
234,0,3,51.87378079480539,47.8089249318412,0,8,1,0
235,0,3,32.669128934261025,25.215351335655036,0,4,1,0
236,0,3,44.84020313464151,42.43901465009433,0,8,1,0
237,0,3,46.498663808578385,49.331477665405075,0,6,1,0
238,0,3,68.35307090909237,54.69760609395722,0,4,1,0
239,0,3,30.499884806970478,23.371280454308625,0,5,1,0
240,0,3,59.86516057583277,51.746805439902154,0,5,0,0
241,0,3,61.34906955030497,49.81648282986383,0,6,0,0
242,0,3,49.522079074149104,53.142058218119686,0,6,1,0
243,0,3,55.65033003974811,43.999746124966045,0,5,1,0
244,0,3,62.080693419621056,52.401734324764476,0,5,1,0
245,0,3,61.75911997028437,46.95577964414365,0,6,1,0
246,0,3,52.64893569567827,51.42061861372257,0,4,1,0
247,0,3,52.73549831811692,39.88104445017761,0,4,0,0
248,1,3,55.97967085588523,63.748729881559576,0,5,1,0
249,0,3,70.56225833780553,65.47889476483914,0,5,1,0
250,0,3,17.026831917403626,23.351895011544023,0,7,1,0
251,0,3,47.071417531874715,41.31042348801226,0,5,1,0
252,0,3,72.91974447803399,58.39660959248936,0,9,1,0
253,0,3,26.811733718124817,30.66300988509765,0,8,1,0
254,0,3,65.32663727134991,56.085561691141336,0,8,0,0
255,0,3,57.776799385105306,48.49507136527294,0,4,1,0
256,0,3,56.66618933719663,37.71924106436408,0,4,1,0
257,0,3,72.6643239888016,53.245521860470745,0,0,1,0
258,0,3,60.367203184377885,64.17648702061211,0,8,0,0
259,0,3,45.93352323803292,38.166447815355866,0,5,1,0
260,0,3,38.885230813012925,50.06143161398689,0,7,1,0
261,0,3,48.84812449219009,45.5030784884479,0,8,1,0
262,1,3,59.350150319882715,69.94057736130858,0,9,0,1
263,1,3,73.15003745303247,73.71459222215917,0,5,0,0
264,0,3,51.06809283124862,47.293583653162464,0,5,1,0
265,0,3,30.704178259400617,38.4414164044436,0,5,1,0
266,0,3,59.21738480422432,52.39860380492221,0,5,1,0
267,0,3,40.63094244174218,43.54268222657241,0,5,1,0
268,0,3,72.44748079368713,68.011513121038,1,7,1,0
269,1,3,64.34582319293976,57.65099876679293,0,6,1,0
270,0,3,43.68416393445014,47.0889868436666,0,7,1,0
271,0,3,46.34446166391682,36.124219360392296,0,3,1,0
272,1,3,29.78997120012972,44.627199962479914,0,3,1,0
273,0,3,51.23957052297649,37.67375402532784,0,4,0,0
274,1,3,35.89045849621051,23.657664016274577,0,2,1,0
275,1,3,59.76767841016535,60.95657148854552,0,6,1,0
276,1,3,17.85068893320961,49.08599346305643,0,9,1,0
277,0,3,63.05838710697452,43.716034220872146,0,4,1,0
278,0,3,54.12211357136688,49.90865071733856,0,6,0,0
279,0,3,68.75491462370884,60.201595020481435,0,8,1,0
280,0,3,40.88058858989463,28.213222349866744,0,4,1,0
281,1,3,68.4337113347924,67.87465609998786,0,6,1,0
282,0,3,53.70632845778836,39.50686898486374,0,3,1,0
283,0,3,56.204646437175064,43.19646052909495,0,4,1,0
284,1,3,40.76054299970893,59.73701096286585,0,6,0,0
285,1,3,47.090635819343014,44.39825217409061,0,5,1,0
286,0,3,81.16853259766613,65.18203881144092,0,5,1,0
287,0,3,62.630258889500816,40.24064166744725,0,2,1,0
288,0,3,54.890232393180625,48.28810299956686,0,3,0,0
289,0,3,41.45893207886996,38.016787354599145,0,4,1,0
290,0,3,53.54095470384865,51.017337314323626,0,5,1,0
291,1,3,55.14922893912692,54.38546426761758,0,5,1,0
292,0,3,26.79265750498624,27.381783785416047,0,6,0,0
293,0,3,63.327172537155896,48.50417775084032,0,6,1,0
294,0,3,61.58379686830341,43.748628862558824,0,2,1,0
295,0,3,37.49289337485906,45.5818584487042,0,7,0,0
296,0,3,47.6120399611374,37.337436549058744,0,8,1,0
297,0,3,35.15487323108314,32.8431779023103,0,4,0,0
298,0,3,20.89713915845831,36.58249078476207,0,7,1,0
299,0,3,63.422959179424744,47.11249205351521,0,3,1,0
300,0,3,70.6161388246593,81.06129769276008,0,12,1,0
301,0,3,46.41018034986954,35.74733245594232,0,5,1,0
302,0,3,51.493500055563835,52.27799881623965,0,2,1,0
303,1,3,74.55179124356157,91.37263732356006,1,7,1,1
304,0,3,92.09678160553906,85.2773574092776,1,8,0,1
305,0,3,47.3003719116775,30.189381376614772,0,6,0,0
306,1,3,49.61955265711982,65.93438184999258,0,7,0,0
307,0,3,61.7031819064926,58.315028973912305,0,9,1,0
308,0,3,96.68509044690242,56.27553107660081,0,5,1,0
309,0,3,35.53393312449713,44.420930823974345,0,7,0,0
310,0,3,65.41474805242723,68.08111938199092,0,10,1,0
311,0,3,57.02808201111522,50.54677329480056,0,7,1,0
312,0,3,52.93296513855709,51.87841032468688,0,8,1,0
313,1,3,56.0675725786044,66.01627756196112,0,6,0,0
314,0,3,43.9151573443492,32.593097127818496,0,4,1,0
315,0,3,47.039772885013285,35.35108079132641,0,3,1,0
316,0,3,64.57010485876296,54.479410976868884,0,8,1,0
317,0,3,50.18278984591398,40.48367365769357,0,5,1,0
318,1,3,75.6929005547541,77.53037636889373,1,6,1,0
319,1,3,49.96637066338629,47.05724926862667,0,3,1,0
320,1,3,60.10990453764787,68.29623699264096,0,7,1,0
321,0,3,44.45053643342169,30.429049089121452,0,3,0,0
322,1,3,51.69141074667813,54.3213075023928,0,8,0,0
323,1,2,38.313277929201966,48.12378160350477,0,2,1,0
324,0,3,48.7974582144448,31.296837888203537,0,3,1,0
325,1,3,42.620598872995245,54.470301124261496,0,3,0,0
326,0,3,79.04075369763108,71.52323756542651,1,8,1,0
327,1,3,53.34843655151615,64.65087412704472,0,5,0,0
328,1,3,50.327013545895085,66.29770950524068,0,7,0,0
329,1,3,66.89908798851702,69.26270745373651,0,2,0,0
330,0,3,48.13359243882572,52.49199890456859,0,7,1,0
331,0,3,65.22548466598401,55.2483777277925,0,4,1,0
332,0,3,45.451766391810594,34.93612599861826,0,7,1,0
333,0,3,52.262509093214696,41.29456561355306,0,4,1,0
334,1,3,20.30382592230135,27.108863593538594,0,3,0,0
335,0,3,46.027499197284506,40.17719634559825,0,5,1,0
336,0,3,66.3082987161126,71.29424433868118,0,10,1,0
337,1,3,39.60385472794196,34.91485703543757,0,3,1,0
338,0,3,43.773143459129955,33.89373576408969,0,5,1,0
339,0,3,77.51464521462894,58.22606035957329,0,6,1,0
340,0,3,36.66549245727134,36.94856980437958,0,4,0,0
341,0,3,37.09347002317114,33.54034534120853,0,6,0,0
342,0,3,59.17923494251233,48.27606780892134,0,8,0,0
343,0,3,48.0429509204102,43.733511948964406,0,4,0,0
344,0,2,34.6365531300628,36.23122242883244,0,3,1,0
345,1,3,56.70028503927594,63.52586566773318,0,5,1,0
346,0,3,47.03787714531582,34.83037675103338,0,7,1,0
347,1,3,41.049174327873665,53.021251908476025,0,3,0,0
348,0,3,24.473204603150336,19.075025061996584,0,3,0,0
349,1,3,38.54928577096164,47.22303686987082,0,2,1,0
350,0,3,40.99920001132294,46.98390866098752,0,3,1,0
351,1,3,33.75532431362236,42.560538220860714,0,7,1,0
352,0,3,73.8179158171354,56.34294461408997,0,0,1,0
353,0,3,51.80869900843902,53.08835020923706,0,13,0,0
354,0,3,21.97530687224204,17.376296257801602,0,2,1,0
355,1,3,60.91881028704817,78.02937646803149,0,7,0,0
356,1,3,30.13777367302494,43.779903025514805,0,5,0,0
357,0,3,37.25376574159253,42.08529999786786,0,3,1,0
358,0,3,20.100745868819292,38.462130447671,0,9,1,0
359,0,3,59.96768977085309,56.59290629206909,0,4,1,0
360,0,3,36.815997235600356,21.12258149712447,0,1,1,0
361,1,3,70.38602726125625,65.1293904080037,0,7,1,0
362,0,3,53.128690933027926,42.05528994090945,0,5,1,0
363,0,3,54.86088836912867,48.762617039922944,0,3,0,0
364,0,3,47.33641841852314,39.77165414479202,0,5,1,0
365,1,3,63.527519300976145,52.25994955019927,0,6,0,0
366,0,3,65.95922711501127,61.70035305802129,0,4,1,0
367,1,3,55.55577461736936,53.192408925818285,0,3,0,0
368,0,3,19.318010212365323,21.17700383720466,0,5,1,0
369,0,3,66.95867031703875,64.4470093626535,0,8,0,0
370,1,3,60.1615037893635,69.45909806156568,0,7,0,0
371,0,3,26.93156132212269,37.55130629798309,0,5,1,0
372,1,3,46.60311277430757,52.18671308090369,0,1,0,0
373,1,3,58.66010936998456,56.5309932045658,0,1,0,0
374,1,3,0.0,42.06548016905785,0,6,0,0
375,1,3,54.81720518605088,59.96300508849041,0,4,0,0
376,0,3,57.27607418245654,41.87027308365452,0,3,0,0
377,0,3,67.30262271600239,64.69862408356302,0,6,0,0
378,1,3,22.32376127656976,34.01735030687642,0,5,1,0
379,0,3,58.00641667698126,59.00820980282137,0,5,1,0
380,1,3,52.613779358586605,64.7561730840938,0,8,1,0
381,0,3,37.91177404681461,45.349253314364326,0,4,1,0
382,0,3,59.975537479633346,63.11144048417001,0,7,1,0
383,0,3,33.50490771625684,49.69513515529848,0,10,0,1
384,1,3,24.627940929411995,38.94888822025803,0,8,0,0
385,0,3,62.38042292153222,61.94365476869355,0,6,0,0
386,0,3,45.09513723375229,34.440258097722236,0,6,1,0
387,0,3,0.0,35.95648116949422,0,0,1,0
388,0,3,55.019160432117,50.70872214251895,0,4,0,0
389,0,3,59.97809107479192,58.888150318818596,0,6,1,0
390,1,3,74.16997038190503,70.55613345954126,1,3,1,0
391,1,3,100.0,76.77002027518238,1,4,1,0
392,1,3,52.27861158890894,65.52399341264943,0,6,0,0
393,0,3,49.21174014491537,35.7189706235071,0,3,0,0
394,0,3,39.86273326288774,46.82677075315955,0,8,0,0
395,1,3,20.286427109682418,27.696624450314133,0,4,1,0
396,0,3,57.32169582682164,53.55229270304745,0,5,1,0
397,0,3,49.87631123530225,35.845347766373145,0,3,1,0
398,0,3,51.752893554569624,57.213215139894444,0,7,1,0
399,0,3,66.35152499341545,72.9094756798844,0,12,1,0
400,0,3,65.95904876897062,69.65722822530813,0,9,1,0
401,0,3,58.78152967871046,39.68701948637369,0,3,0,0
402,0,3,59.6108840793848,55.84226896223821,0,5,1,0
403,1,3,61.458576759304776,60.01297562073824,0,6,1,0
404,1,3,9.323639510747029,17.03868290954241,0,3,1,0
405,0,3,33.36189213507868,36.14594665656657,0,4,1,0
406,1,3,54.758590189631335,62.43385307571813,0,5,0,0
407,0,3,45.81647328410952,40.79778465884591,0,4,0,0
408,0,3,53.3123467249232,43.92551287129872,0,3,1,0
409,0,3,60.26153106259393,47.222843123062475,0,5,1,0
410,1,3,63.27118841965889,69.16322734172478,0,4,0,0
411,1,3,21.88347000700638,19.502413578168174,0,6,0,0
412,0,3,48.95681481963217,49.72771160590479,0,4,1,0
413,0,3,33.56233983213955,34.85649943336005,0,3,0,0
414,0,3,45.27856799879395,39.99502818539094,0,5,1,0
415,1,3,57.49867666943571,54.31389987571453,0,5,1,0
416,1,3,64.26306791253187,62.21099476634326,0,7,1,0
417,0,3,62.50176595902797,50.04981437224646,0,6,1,0
418,0,3,29.94314734739304,21.194717005394565,0,3,1,0
419,0,3,45.87782793767201,43.92605869299667,0,8,1,0
420,1,3,52.69023689031058,65.98267780983215,0,7,0,0
421,0,3,31.583249562061138,26.95071893983725,0,5,1,0
422,1,3,68.88493798072703,60.028442927708184,0,4,1,0
423,1,3,30.248135827105006,41.551554350602665,0,1,1,0
424,1,3,70.8996388403802,72.98622922117704,0,7,0,0
