candidate_id,G_Gender,S_ImmigStatus,U_wealth,U_prob,H_policy,C_shadow,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,0,0.9075148784340772,-1.0694036151351638,2.486793699045238,0.0,3,32.531712811774646,44.71095251402399,0,7,1,0
1,1,0,2.212715187350384,-1.748209055186297,2.329110307492596,0.0,1,23.18175099419651,26.856755236780504,0,5,1,0
2,1,1,1.3353300294554853,1.8942812337565973,0.7399660895514701,2.465774809446134,2,78.50289531713788,68.13137332194374,1,4,1,1
3,0,0,1.2369884345999032,-0.35452885839908216,0.8078795573983684,0.0,2,39.8425881480418,47.83638829926378,0,6,1,1
4,0,0,0.7752041170594093,1.102276375545649,1.9631113720290103,0.4353969492306486,2,66.83850684078052,59.00059320883863,1,3,1,1
5,0,0,2.1269781582097265,0.7786248224220511,1.445121455543947,0.15497472260353162,2,63.07449055125005,61.110891037910086,1,7,1,1
6,1,1,1.2508729205444264,0.6402300737383974,1.768907409297267,0.0,2,60.33557756604248,55.60380657959238,0,1,1,1
7,0,1,1.3987034267958387,-2.1290293159654854,1.98780872194348,0.0,2,15.646346170174574,41.6797587184009,0,5,1,0
8,0,0,1.0905191500630391,1.6056504072444908,0.45598915004739016,0.5462516268289909,3,73.80157610151245,61.444974376521316,1,3,0,1
9,0,1,4.172127699548848,1.1932255821118924,1.3082343188218761,3.2403498740555605,1,68.95612130787599,74.39099337811582,1,8,0,1
10,0,0,2.0189171844455465,-0.051910424397753493,3.1083495524766356,0.0,1,49.94956923604708,45.302471023896615,0,4,1,1
11,1,0,2.032412194151588,-0.269358666505261,2.153231671491756,0.0,1,46.2051301612364,42.221777027149024,0,3,1,1
12,0,0,0.9279530908718107,0.09615046749065341,1.358195025697276,0.0,2,52.12350881277096,46.87425334335136,0,3,1,1
13,1,1,1.9074825009588046,1.6828139133645896,0.4702344317915187,2.066833610668531,2,50.5925989709888,75.53289129284798,1,5,0,1
14,0,1,1.0236151283673873,-0.6775553900001102,1.0752447172365331,0.0,3,40.26312498011057,53.029270049368385,0,5,1,1
15,0,0,1.1681160378255437,2.285016183984935,2.0627701912686307,4.275036879215478,2,85.4140501220324,73.07786037713082,1,4,0,1
16,1,0,1.6237895549500538,-0.26267159686424624,1.7471289634624894,0.0,2,47.62808472175342,41.464192878040976,0,7,1,0
17,1,0,0.6404640906074306,0.617904296406246,2.5839660820392876,0.0,3,57.740174078371425,48.07664204203992,0,3,1,0
18,0,0,0.7901508851157616,0.7946051242690895,0.7982622503668718,0.0,3,59.75747701257038,56.87964229617557,0,5,1,1
19,0,0,2.021296977966463,1.889944946060493,0.39519692902003467,2.938891582930178,2,80.10921172615642,75.8825145758728,1,5,1,1
20,1,1,1.0098942516351346,2.2340790100459973,1.0365188405575463,4.644616093412644,2,81.46844255006866,85.31032980448347,1,7,0,1
21,0,0,1.2011846438916625,0.5941170180672468,1.4670721645508518,0.0,2,59.97864351648293,56.75622803454506,0,7,1,1
22,1,0,3.3474423646407603,-1.10323689794847,1.805885752685071,0.0,1,28.217603295657117,26.269003803044217,0,1,1,0
23,1,1,1.126313246566421,0.7354439837592643,1.8031403169409652,0.0,3,60.79929151899053,66.10015536383897,0,5,1,1
24,0,0,1.0732256621284921,-1.870972487343958,2.2002257359107573,0.0,2,24.22789038984446,26.47303561515233,0,3,1,1
25,1,0,1.958616194216097,0.4625444166146043,0.5616586708020139,0.0,2,72.95451745456754,77.47578243065377,0,7,1,1
