candidate_id,S_ImmigStatus,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,1,68.60942603725901,23.15543779453333,1,6,1,0
1,0,3,47.181396374692234,5.930229774256737,0,6,1,0
2,0,3,45.930619966114975,29.047479399601727,0,7,1,0
3,0,2,31.187793124410316,23.02560481616848,0,4,0,0
4,0,3,46.80888893275557,25.133251908082006,0,4,1,0
5,1,2,47.45873600100429,36.78944798747983,0,6,0,0
6,0,3,30.381418855954426,9.081992801829456,0,3,1,0
7,0,1,53.460953031723506,14.44332818677744,0,6,1,0
8,1,3,57.442218962658494,63.14855771446883,0,4,0,0
9,0,2,41.5596231855754,23.43437144342097,0,5,1,0
10,0,3,39.75038984724705,22.260960193185742,0,5,1,0
11,1,3,58.79609926381298,65.67315431095332,0,3,0,1
12,0,3,49.06805105182563,37.78612352865815,0,9,1,0
13,1,1,56.948871139115745,36.32882658612235,0,2,0,0
14,1,3,30.08173388040404,45.91825367104007,0,4,0,0
15,0,3,45.43693126166249,2.7455219489221037,0,5,1,0
16,0,2,62.13619439273536,30.133350171655156,0,2,0,0
17,1,3,48.994153826786345,60.70077924326382,0,7,0,0
18,0,2,28.429507522864068,0.0,0,4,0,0
19,0,3,57.95407962260696,17.355672245029297,0,6,1,0
20,0,2,53.34807289538693,30.440706858466548,0,3,1,0
21,0,2,32.86350291012808,19.30893536204151,0,4,1,0
22,0,3,46.95138523598487,19.509182251094753,0,5,1,0
23,0,3,82.00287682770629,20.536325061587114,0,5,1,0
24,1,3,49.98899427245017,35.195267680001,0,4,0,0
25,0,1,68.75785967390416,36.61587306811823,1,0,1,0
26,0,1,50.27320039888936,31.188871150853114,0,3,1,0
27,0,2,65.59061191712607,20.312224634893557,1,4,1,0
28,1,3,28.19335238693472,47.11909481883998,0,4,0,0
29,0,2,84.15874423348275,30.67500407356522,1,3,0,1
30,0,3,39.81706263345809,20.402449881910947,0,4,1,0
31,0,3,50.736540354604486,28.88399441921196,0,4,1,0
