candidate_id,G_Gender,S_ImmigStatus,U_wealth,U_prob,H_policy,C_shadow,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,0,3.280788421268456,1.5279687806007687,2.3015853011104817,2.326709733209808,2,72.672790659331,58.304173326714846,1,7,0,1
1,1,0,1.9102285362608367,-3.2442486996554942,6.9338642311528265,0.0,3,0.8478050776715568,0.0,0,5,1,0
2,0,1,3.4531587416822664,0.3565183587973508,1.863969235096886,0.0,2,67.28818243643371,59.23312953416638,0,4,0,1
3,0,0,1.5255017449930202,-0.39365391630950164,4.555386161360849,0.0,3,44.55850024907104,33.70375873818057,0,4,1,0
4,1,0,1.4601046452223703,-0.11905036496466412,5.277069674273111,0.0,3,47.813077043842,22.559315058916283,0,2,1,0
5,1,1,2.4059295057029257,0.977861574553146,2.3085117507777024,0.0,3,68.16222356169064,59.775588339873714,0,6,0,1
6,0,0,3.1441319771313454,-0.36710148186338426,3.2657910806052706,0.0,3,46.1544394994345,29.217331513883064,0,5,0,0
7,1,0,2.490309039022421,0.17591602838424056,4.4478455056232615,0.0,3,53.25544965240563,44.22527108166624,0,10,0,1
8,0,0,0.847052813127762,0.2119805558696515,3.682245820259826,0.0,3,33.920860138830285,36.40813919914229,0,2,1,0
9,1,0,2.0726345315872403,-0.08149479546848346,2.9195177662040903,0.0,3,49.97041910425532,27.43124079109035,0,4,0,1
10,0,0,1.1335226409021824,-0.3050239108524931,3.8184414830250004,0.0,3,20.2023813644564,35.966894917339445,0,3,0,1
11,1,0,1.3439508370737376,-0.2949619498189765,4.8817544110113245,0.0,3,42.93941766008715,16.88159183475706,0,4,1,0
12,0,0,0.8915146211718425,0.09977177740707073,4.167231451077055,0.0,3,53.07184501474057,38.72309617864578,0,4,1,0
13,0,1,1.502417435866487,1.09529183489695,1.0907779020304313,0.0,3,65.2456820881198,73.38939474219548,0,6,0,1
14,1,0,1.5901062021163175,-0.22593517019961606,3.4535002395447782,0.0,3,45.98423524242011,21.91734346169932,0,4,0,0
15,0,0,4.349029782058936,0.7457642232086898,3.479302244614325,0.0,2,60.98108592616196,50.02431072651446,0,4,1,0
