candidate_id,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,2,51.821349131077476,57.58698008301293,0,8,0,0
1,3,54.019173380509194,43.485505660946295,0,6,1,0
2,2,51.79681327518535,52.241724057620395,1,6,0,1
3,3,37.08648127100614,30.979749792493372,0,3,1,0
4,3,41.78778600859666,34.62738140709036,0,4,0,0
5,3,29.927327828466925,24.432356893606247,0,3,1,0
6,3,48.385732309471905,42.06666380312403,0,6,1,0
7,3,60.87019428662821,20.948369816916745,0,3,1,0
8,3,56.527457254655474,62.42790958446514,0,6,0,1
9,3,28.809626043042247,28.033110507916216,0,3,1,0
10,3,65.07571869245014,51.07917432015665,1,6,1,1
11,3,50.00041188974944,47.07134919111714,0,8,0,0
12,2,61.608073854671055,49.54875308522581,1,6,1,1
13,3,60.95505235060214,64.19286298217253,1,9,0,1
14,3,31.046195808803958,22.457080725401497,0,6,0,0
15,3,36.1015061791484,40.455700599275325,0,9,1,0
16,3,34.542893970962936,12.575957426202688,0,1,1,0
17,3,43.7071161336009,32.372164539389765,0,2,1,0
18,3,62.98283675482054,50.926206637429175,0,4,1,0
19,3,48.47949556646143,66.75504742499979,0,7,1,1
20,2,75.75780672635057,63.94921056685097,1,5,0,1
21,3,70.91108486217561,49.09764291366287,1,6,1,1
22,3,44.95140778850072,21.191916223602007,0,3,1,0
23,3,39.3903541536086,30.01068564792276,0,8,0,0
24,3,38.84454760713849,44.449957511691565,1,6,0,0
25,3,63.11389594214677,52.522387204353194,0,5,1,0
26,2,55.4934198836823,65.14958910014435,0,8,0,1
27,3,44.922288422410276,38.20363078838524,0,6,1,0
28,3,40.596629574132926,31.112595791033563,0,8,0,0
29,3,43.26025539380159,25.2659647165737,0,1,1,0
30,3,47.31723748142163,40.14272825239101,0,5,0,1
31,3,45.485223719782866,15.147366787832025,0,2,1,0
32,2,29.548715397382374,28.161040850254043,0,6,1,0
33,2,19.979595288555984,16.084927186576458,0,9,1,0
34,2,26.34131213924279,37.90713362702973,0,8,1,0
35,3,26.35041920800363,13.403328751150559,0,5,1,0
36,2,54.79908246355843,27.24071804571956,0,2,1,0
37,2,28.878088677807977,35.90963405016103,0,6,1,0
38,3,53.72990667338299,56.14481512041974,0,5,0,0
39,3,30.93212163510331,22.41575229926572,0,8,1,0
40,3,36.76548811333742,22.652162867947624,0,5,1,0
41,3,63.34036741347955,64.3168516292458,0,3,0,1
42,3,0.0,30.205139527628724,1,1,1,0
43,3,46.807257282857776,52.927810665577844,0,4,0,0
44,2,56.79032337400775,41.70286699671221,0,5,1,0
45,3,39.986366765492505,30.50010514633463,0,4,0,0
46,3,55.673081936658214,57.4430340287586,0,10,1,1
47,3,67.0451328711093,32.3580490333318,1,2,1,0
48,3,49.13892020914035,37.95889374577602,0,5,1,0
49,2,44.993788555434676,39.13659677538193,0,9,1,0
50,3,65.26727497755616,51.12923401145213,1,3,0,0
51,3,52.78763551886404,59.40622993960487,0,6,0,1
52,2,37.671647935140925,57.30593559764098,0,8,0,0
53,3,43.53077435130196,65.39873535062729,0,11,0,1
54,3,53.75650838284403,38.9656326052519,0,4,1,0
55,3,60.97971871995979,62.28840651839845,1,5,0,1
56,2,38.35173544589564,52.592979912376414,0,6,0,1
57,3,54.35639691974869,61.005646891681224,0,2,0,0
58,3,52.905414245815926,40.509621911065935,0,10,1,1
59,3,41.60277826724812,55.839888083604606,0,4,1,0
60,3,28.270147443148712,25.866726916215733,0,5,1,0
61,3,56.805100589914154,38.242050316326896,0,6,1,0
62,2,41.377740954751985,42.065136248207075,0,6,1,1
63,3,43.442358385933325,26.95795576294788,0,3,1,0
64,3,58.815381244810666,33.84702569083675,0,5,1,0
65,3,54.77430193768987,56.004633868506694,0,6,0,0
66,3,28.920501834689613,15.995949273392213,0,3,1,0
67,3,39.16794635464326,49.458930422710125,0,5,0,0
68,3,75.15378205695036,64.99815119018928,1,11,1,1
69,2,82.40818772844895,77.40564157782903,1,4,0,1
70,3,23.384985900678558,9.357995441368406,0,3,0,0
71,3,25.01679701554769,20.70156316013597,0,2,1,0
72,3,58.12970476576959,27.7149818420566,0,3,1,0
73,3,36.60223132782759,40.70072709675432,0,6,1,0
74,3,12.710134399681245,10.806305937882037,0,4,1,0
75,3,29.867286364890766,28.8180544354077,1,7,1,0
76,3,51.972763922573435,39.009377958583755,0,5,1,0
77,3,56.286992868338004,47.1853927967078,1,4,1,0
78,3,70.01232217167211,48.99648979169921,1,4,0,1
79,3,83.21498742091742,64.92566252136909,1,5,1,1
80,3,67.50260730012751,38.8822319874663,1,3,1,1
81,3,60.12164561630335,43.25043040611728,1,3,1,0
82,3,80.03976733593143,61.84739325493921,1,4,0,1
83,2,56.12669612742504,39.89338321022068,1,3,0,0
84,3,36.14753313515653,27.1421752714881,0,4,1,1
85,2,49.69602093951547,44.55328619602746,0,4,0,0
86,3,58.56626069405315,43.23983722836671,0,5,1,0
87,3,61.91673273420194,51.20561975220598,0,1,1,0
88,3,69.95535446183294,38.05261429539846,1,3,0,0
89,3,50.85976176388888,34.66227487685351,0,3,0,0
90,3,71.8717713055126,44.03685330726035,1,6,1,0
91,3,42.82028178867983,63.27563515679165,0,6,0,0
92,3,51.00197483190407,63.691085981511335,0,12,0,1
93,3,56.38200507038724,40.945176020790555,0,3,1,0
94,3,35.65086703180528,25.695109578950706,1,5,1,0
95,3,53.54894264488172,42.787184538738565,1,4,0,1
96,3,52.94502833286207,45.46296718000772,0,6,1,0
97,3,26.684026866231765,7.337892890699511,0,2,1,0
98,2,16.510982680212727,22.591590876101815,0,5,1,0
99,3,22.959660849742004,3.544178886708147,0,1,1,0
100,3,86.06911347372446,58.21029440164037,1,1,1,1
101,2,62.942462656745825,39.8452501796712,1,7,1,1
102,3,32.61505948860584,22.8375574187161,0,2,0,0
103,2,39.23022760303773,48.78892741004718,0,7,1,0
104,3,50.46658410118476,46.05504361844746,0,3,1,0
105,3,23.50026627037946,11.0905578457367,0,2,0,0
106,3,47.84374963588775,54.80928129560446,0,3,0,0
107,3,41.1912389529637,31.80862042860761,0,4,1,0
108,2,47.18955021357201,30.96340543462091,0,6,1,0
109,3,66.69996014854411,55.88847800005947,1,6,1,1
110,3,80.2320535603641,64.28700389319984,1,8,1,1
111,3,41.824072542961105,44.06399158855339,0,3,0,0
112,3,65.09612343224207,52.48648567062546,1,8,1,1
113,3,35.79476209520002,20.440177892097527,0,4,1,0
114,2,34.739913877258,16.01787060794463,0,3,1,0
115,2,31.13951147763992,8.885213185329606,0,1,1,0
116,3,100.0,21.224084376917,1,4,1,1
117,3,100.0,31.221844832909166,0,3,1,0
118,3,32.5798763661945,35.52460191566937,0,3,0,0
119,3,78.0218735328929,53.24806617732552,1,4,0,1
120,3,45.606478408804364,54.955170716711585,0,6,0,0
121,3,50.54538033964379,31.762522401160588,0,2,1,0
122,2,68.30193096862833,50.84825849510425,1,3,1,1
123,3,31.569892987688444,18.99941576928237,0,7,1,0
124,3,63.13712395912903,47.89675853252864,0,8,0,1
125,2,37.10712168365284,41.89854536220435,0,6,1,1
126,3,44.44560706408018,10.266647725990495,0,2,1,0
127,3,100.0,43.92335282474362,1,5,1,1
128,3,44.84054419376237,25.633806299247382,0,2,1,0
129,2,50.16929146318447,27.529020919975526,0,4,1,1
130,3,31.04619751858964,15.418262663871992,0,6,0,0
131,3,28.62799433169247,9.840214808497079,0,1,1,0
132,3,81.83617809864543,54.025721954803565,1,3,0,1
133,2,71.81003490158808,75.06910944248038,1,5,1,1
134,3,70.95335968922028,30.679446775659063,1,4,1,0
135,2,76.41110332958712,80.0333926526226,1,5,0,1
136,2,43.6207620638863,44.383737570779765,1,3,1,0
137,3,70.08525361352373,47.70611605348597,1,6,1,0
138,3,35.66527453328395,35.64571830360346,0,3,0,0
139,3,46.07724026825491,51.510487684520996,0,6,0,0
140,2,61.43716650055279,45.40003497195112,1,4,0,0
141,2,77.19509677457772,26.813392346246864,1,7,0,1
142,3,38.34570250718163,49.689699496008686,0,5,0,1
143,3,66.19252959401192,48.74413321599387,0,5,0,1
144,2,48.66978163308895,40.76391097396004,0,6,1,0
145,2,27.27448807500357,18.981634492034228,0,5,1,0
146,3,66.77208827527339,37.83984284683534,1,4,0,0
147,2,83.33932067805462,69.86057969134161,1,4,1,1
148,3,23.48110001646058,17.014446226252833,0,4,1,0
149,3,35.94518041571008,17.872601456796424,0,4,1,0
150,3,51.93431631045898,57.65149024022466,0,4,0,1
151,3,60.80935059020667,42.795041791446515,1,7,1,0
152,3,36.515511975213755,31.065798256338006,0,4,1,0
153,2,65.56597051464031,40.963340233639194,1,5,1,0
154,3,67.59096985395456,51.703996579613765,0,3,1,1
155,3,53.303270392943666,61.36706001096153,1,4,0,0
156,3,67.34635355472778,48.813450110772,1,4,1,1
157,2,41.104375041352064,24.85276013857372,0,2,1,0
158,3,53.80618671208091,36.4966827292342,0,2,0,0
159,2,66.15366296288707,53.67639893542211,1,7,1,1
160,3,59.69847604206711,45.14383384039236,1,5,0,1
161,3,57.36658005031967,52.798033175700354,1,2,0,1
162,3,64.58303543160655,33.95074368362101,1,1,1,0
163,3,22.939902835217204,20.373888111418555,0,2,1,0
164,3,63.71698130127199,38.615390372252236,1,5,0,0
165,3,44.729787604700654,46.59496359356915,0,4,1,1
166,3,65.86113143116035,36.28775734047245,1,2,0,0
167,2,63.240601315275754,43.036390709839864,1,7,1,1
168,3,45.34830869075731,30.809966575768996,0,2,1,0
169,3,67.29977125059078,68.52050242937865,1,5,0,1
170,2,63.636981962129326,51.71121540914128,1,4,0,1
171,3,34.39981617217622,56.105428399567906,0,9,0,1
172,3,29.65398437992363,27.833852809260364,0,7,1,0
173,3,27.59027251338086,19.160929663028124,0,4,0,0
174,3,44.05579454985431,39.799865369353164,0,5,0,0
175,2,49.868362083942195,63.49694450841759,1,6,0,1
176,2,44.52192100573672,47.05391477900854,0,4,1,0
177,2,66.6783724822225,34.581103489803546,1,2,1,1
178,3,54.569918483086425,37.37150850662518,1,4,0,1
179,2,31.532501377201136,16.68449390598994,0,6,0,0
180,3,69.86054164411816,42.367158196395714,0,7,1,0
