candidate_id,G_Gender,S_ImmigStatus,U_wealth,U_prob,H_policy,C_shadow,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,1,1,2.4310942469607104,0.3688446216865998,5.024019039853067,0.40131710106239554,2,55.71601786194128,44.87705535150792,1,5,0,0
1,0,1,1.08521181446646,0.5254184639099825,3.3595042579269183,0.0,3,100.0,65.91322860668664,0,5,0,1
2,0,1,1.1094575983830206,-0.6986107541805116,5.1236478545896675,0.0,3,39.84850480459769,54.09205901322762,0,5,0,0
3,1,0,1.205486780936719,-0.06949009696227332,11.26946973832059,0.0,2,40.538194920492025,13.851077131384478,0,5,1,0
4,0,1,2.7332167906783327,-0.01881183149952841,3.80811090914176,0.0,2,42.728473969086345,58.184306495915514,0,5,0,0
5,0,1,3.8082776667791958,0.03450647723146593,3.896642086967656,0.0,1,60.039757785196,59.84490335614574,0,5,0,1
6,1,0,5.460336864476868,-1.5881455668610018,10.027846164080188,0.0,1,23.83700627053554,0.0,0,4,0,0
7,1,0,1.3261187370742502,-0.4844431144704963,11.526316898735441,0.0,2,42.92797437451512,1.7212370565377282,0,5,1,0
8,0,0,1.727479574812587,-0.9875099822519774,9.551036313036128,0.0,3,34.841533508513685,26.314954262595474,0,7,1,0
9,1,0,1.1349461570322181,0.13686272551200626,12.810577029770876,0.0,2,52.27012395120768,2.3792332523211943,0,3,1,0
10,1,0,1.1995111580559412,1.0097746907427496,9.873402092140582,0.45966321169219804,3,64.52912603104213,22.383893164939565,1,6,1,0
11,0,0,1.3376585185464507,-0.2079953250222928,9.485455431498819,0.0,3,46.81262343394402,29.97425967760817,0,5,1,0
12,0,0,0.9912489804605282,-0.3537474932943299,10.062945678774847,0.0,3,35.0805519684282,19.812325437920787,0,4,1,0
13,0,0,1.1166624848047892,-0.2940811557751131,7.070204839178547,0.0,3,45.90764379604921,32.28723149756039,0,7,0,0
14,0,0,0.8564636672797891,2.059433704086895,4.881336834099341,2.4210573704049256,3,83.22469320299118,50.192465685731904,1,5,0,0
