candidate_id,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,3,29.55157915474456,30.270842936757987,0,4,1,1
1,3,40.47724603874025,45.63128257911603,0,6,0,0
2,3,41.53461282233955,58.16238450523163,0,6,1,1
3,3,23.323886881410075,40.950417098473984,0,1,0,0
4,3,71.44145283694493,58.15917390680939,0,1,1,1
5,3,60.74452894249827,63.21611172193431,0,9,1,1
6,3,92.84521442392123,59.902402559072776,0,3,1,1
7,3,66.13802192722876,49.093288486214206,0,1,0,1
8,3,56.093004646288364,53.43028399918843,0,6,1,1
9,3,67.0242173380805,61.56310239327657,0,3,0,1
10,3,54.49768736385925,54.643120211078376,0,7,1,1
11,3,30.545926872357494,42.13427415386402,0,7,0,1
12,3,36.92795822085527,28.817297485759426,0,0,1,1
13,3,60.657936714671095,50.51292818688849,0,6,1,0
14,3,33.87974946295565,36.43575322849532,0,6,0,1
15,3,23.531376718922385,37.985493938362595,0,6,0,1
16,3,30.249343082288977,42.04434785354227,0,6,1,0
17,3,38.253850898910954,42.66803464104392,0,7,1,1
18,3,20.815431755351913,30.457771235145298,0,6,1,0
19,3,46.444979510745284,48.24002734749124,0,9,1,1
20,3,63.894318147036536,47.91896973355445,0,4,1,1
21,3,39.13295486479588,47.743200116120576,0,6,1,1
22,3,57.46826662424275,58.47544833354976,0,7,0,1
23,3,77.0497216068819,62.780296063674136,0,4,1,1
24,3,41.81858357085419,53.68862561518639,0,5,1,0
25,3,45.97678672281494,49.70929617426728,0,6,1,0
26,3,22.090449176751143,26.172498714262314,0,5,0,1
27,3,60.48304635889328,68.51120376384192,0,9,1,1
28,3,63.76466724540397,66.83952010646259,0,9,1,1
29,3,48.10576549318312,40.85831001656104,0,3,0,0
30,3,56.07379501360679,49.8717159346726,0,6,1,1
31,3,44.09140952633783,40.12724630679242,0,5,1,1
32,3,65.8738641950885,51.78992091639901,1,2,1,1
33,3,34.86639637888955,61.05488248871022,0,7,0,1
34,3,56.411590984088164,40.49825805182142,0,2,0,1
35,3,75.7183424179988,60.33297676750024,0,5,0,1
36,3,51.58355381209321,47.34969544647278,0,3,1,1
37,3,52.149831819108485,65.1341215752009,0,6,1,1
38,3,35.39489274706133,54.604721351610856,0,4,0,1
39,3,60.18365441306517,62.77825018393646,0,10,1,1
40,3,51.786903265492114,63.21211873871618,0,6,1,1
41,3,57.76004090784536,62.005415914857636,0,8,1,1
42,3,55.18115492628112,58.67046136783391,0,8,0,1
43,3,44.395216017818996,51.085278689673856,0,5,1,0
44,3,69.03749913034748,66.19086493959318,0,4,1,1
45,3,69.83334467593168,80.58943007292865,0,10,1,1
46,3,41.12898360376838,63.259890685135204,0,12,1,0
47,3,47.2254443413945,52.826771097726336,0,5,1,1
48,3,67.0580928700106,55.83139347652157,0,3,1,1
49,3,29.49339547766659,36.80798871381823,0,5,1,0
50,3,62.65721239963836,64.28617533146723,0,9,1,1
51,3,51.886303316386346,46.645200119620554,0,6,1,1
52,3,47.67404772794663,42.01918734440783,0,5,1,1
53,3,61.07516368817409,54.402937844288424,0,6,1,1
54,3,40.65199525513621,32.53522288211881,0,3,0,0
55,3,42.100389949027296,59.67366742706761,0,9,1,1
56,3,34.70463802761437,42.54130242717101,0,6,1,1
57,3,51.853746226709355,49.53115876953139,0,5,0,0
58,3,42.17147328675277,36.388580599015334,0,5,1,0
59,3,33.098379373522626,44.67208847606602,0,7,1,1
60,3,60.80516382994957,52.070114993319685,0,6,1,1
61,3,52.70122624528154,51.112471336410714,0,2,0,1
62,3,100.0,26.950298016455086,0,2,1,1
63,3,65.03706870855216,69.49779073705022,1,7,1,1
64,3,34.068640707503654,40.60273384188225,0,2,0,1
65,3,54.02186506830283,50.76242984377676,0,4,0,1
66,3,72.10752240341408,73.17742012258606,1,8,0,1
67,3,56.35217748820381,46.95211006884414,0,2,1,0
68,3,36.98474823554405,45.859347510066634,0,6,1,1
69,3,66.51873973278289,56.97149283198017,0,6,1,1
70,3,35.570502899066696,52.6620550284362,0,5,1,1
71,3,52.14849810644403,45.3439787228194,0,3,1,1
72,3,55.27568300114607,58.23086357017894,0,7,1,1
73,3,68.90918854798682,62.25977118725564,0,5,1,1
