candidate_id,S_ImmigStatus,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,3,30.08762972233816,12.623106761471613,0,3,0,0
1,1,3,40.23644141209085,38.54200660530806,0,2,0,1
2,0,3,64.9628699170071,38.7582523211891,0,6,1,0
3,0,3,33.901901270649276,18.735573913266325,0,5,1,0
4,0,3,46.35718992975471,34.760925459824044,0,5,1,0
5,1,3,49.52355825462935,54.61729306396707,0,4,1,0
6,0,3,56.42063438729708,37.677021497150754,0,3,1,0
7,0,3,74.12516520610046,57.724358463658845,1,8,1,1
8,0,3,29.571199252344492,31.232576184428424,0,5,0,0
9,1,3,31.722208982399877,44.35968801536034,0,6,1,0
10,1,3,29.671011245145216,64.1165453678723,0,12,0,1
11,0,3,53.50482451215969,52.09446352752674,0,9,0,1
12,0,2,34.399684491747465,31.7038238591007,0,5,1,0
13,1,3,43.233496429747234,48.85767453391847,0,7,0,1
14,0,2,43.81618285774681,36.623361259336704,0,11,1,0
15,0,3,54.43144388657107,35.03114858603515,0,6,1,0
16,1,2,71.36215721759854,64.65752405330318,1,5,0,1
17,0,3,82.27485421679374,56.0003333080588,1,2,0,1
18,0,3,61.44269414837382,38.375181258393866,0,4,1,0
19,0,3,25.138472646706386,8.44610670675124,0,3,1,0
20,0,3,66.07828559017285,49.572917363007214,1,5,1,0
21,0,3,52.74796666075886,57.17457773342499,0,8,1,0
22,0,3,61.7488126916208,48.07382161375103,1,3,1,0
23,0,3,31.593771734683468,20.475061523771966,0,5,1,0
24,0,3,60.65675838938842,40.042771842020834,0,5,0,0
25,1,3,44.68240244802988,60.42937315365682,0,5,0,1
26,1,3,83.8634302052335,73.13483528132164,1,5,0,1
27,0,2,60.04686824203496,33.10440511972988,1,6,0,1
28,1,3,43.62679212610552,50.14633534808071,0,9,0,0
29,1,3,26.124693141148676,43.774654418839816,0,5,1,0
30,0,3,69.3756064445369,57.95645598004181,1,7,1,1
31,0,3,46.073965698365264,37.70886246139936,0,7,1,0
32,0,3,39.030217926151494,37.08385570206581,0,4,1,0
33,0,3,62.491684664987254,48.9052810755007,1,4,1,1
