candidate_id,S_ImmigStatus,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,1,3,51.83079967416942,51.0879401931415,0,5,0,1
1,1,3,71.06373990641849,69.08521639310295,0,6,1,1
2,0,3,35.73477497031671,32.52407693509363,0,4,1,1
3,0,3,24.24732716288139,29.069669741880457,0,4,1,0
4,1,3,19.304520878433525,48.978089085825594,0,10,1,1
5,1,3,37.747635008858815,52.06766612667291,0,7,1,0
6,1,3,37.72479929414551,47.27195726185496,0,7,1,0
7,0,3,52.559978757593996,58.53246017187654,0,9,1,1
8,1,3,45.432031404707026,58.076184676974925,0,5,0,1
9,0,3,31.5215056063837,52.346841031280086,0,5,0,1
10,0,3,46.570860108004744,50.532586073773906,0,6,0,1
11,1,3,41.86839020458801,52.77848643987697,0,7,1,1
12,0,3,55.34622572332769,51.362920589057964,0,3,1,1
13,1,3,54.7864227249356,57.90849726899839,0,6,1,0
14,0,3,55.19096473973312,44.74282022421402,0,1,0,1
15,1,3,50.30569051738438,59.43228303564732,0,5,0,1
16,0,3,46.64971046839026,36.721528255111195,0,3,0,0
17,0,3,56.13790574072881,56.25180454923971,0,6,1,1
18,0,3,21.658968703665856,27.122407070862316,0,5,1,1
19,0,3,57.2173821385844,59.24233369677968,0,7,0,0
20,0,3,70.0665958222764,54.292272806049745,0,6,0,1
21,1,3,25.465714434996162,42.31956866541155,0,5,0,1
22,0,3,19.586163470525427,25.03039637739557,0,3,1,0
23,0,2,0.0,15.497787477682945,0,7,1,0
24,0,3,67.51725810813585,56.422297666812945,0,3,0,1
25,0,3,61.60903332494018,50.52323338103041,0,2,1,1
26,1,3,35.00421674348946,54.229279498904106,0,8,1,1
27,0,3,88.73612580107209,70.01523129583752,1,1,1,1
28,0,3,34.01849257716499,37.74481334982297,0,8,1,0
29,0,3,44.21642622156131,31.831646856810742,0,3,1,1
30,0,3,54.31605392294276,47.26903350778386,0,6,0,1
31,0,3,30.145283102043262,33.28438329554524,0,3,1,1
32,0,3,39.48410974129824,43.28823369006926,0,2,1,1
33,0,3,47.627247140445405,31.716809142677956,0,0,0,0
34,0,3,38.6899996858677,50.19429062032042,0,4,1,1
35,0,3,51.38626041493575,44.71758418135476,0,3,1,1
36,1,3,35.49213482476499,46.79055160476226,0,4,1,1
37,0,3,71.4840658442674,60.89774627896252,1,6,1,1
38,1,3,84.53160034600305,69.39127708070632,0,7,1,1
39,0,3,27.071712210313514,38.18009672916354,0,6,1,1
40,1,3,67.68347177437896,61.33959742365466,0,2,1,1
41,0,3,79.83432548004754,54.94838505416151,1,4,1,0
42,0,3,30.519868747977796,28.111648343716958,0,3,0,1
43,1,3,36.30142348067318,50.10076879003957,0,7,1,0
44,0,3,26.294812499568177,31.979517897974947,0,8,0,0
45,1,3,41.47723616644943,48.39349385382424,0,9,1,1
46,1,3,52.53297068514303,69.94020691104073,0,9,0,1
47,0,3,45.6647898440329,45.61309961370123,0,4,0,1
48,0,3,41.93712084005827,44.67853403504047,0,4,1,0
49,0,3,30.886596522010873,32.9339837155789,0,2,1,0
50,0,3,58.56939708291368,65.09606458736944,0,11,1,1
51,1,3,62.78620308802867,61.15028170047427,0,8,1,1
52,1,3,49.28592568183697,50.84855043549289,0,0,1,1
53,0,3,33.32644602064637,33.77603456888088,0,3,1,0
54,0,3,43.22011560114237,32.216585846093494,0,2,0,0
55,1,3,63.10147325044826,65.81915725080155,0,5,0,1
56,1,3,88.91969384641052,58.15411226126748,0,4,0,1
57,0,3,47.96355277503671,55.37970074879915,0,10,1,1
58,0,3,48.49845622434195,50.812235735161416,0,5,1,1
59,1,3,60.88660162551645,64.80760263397787,0,5,1,1
60,0,3,31.10650777872271,23.176099072199733,0,3,1,0
61,0,3,41.688592660344824,40.44256080196874,0,5,1,1
62,1,3,47.99839092891648,59.22904100893189,0,5,0,1
63,0,3,49.031326477653764,46.11757310840426,0,6,1,0
64,0,3,29.987738111583866,33.65682507791474,0,4,1,0
65,0,3,51.83423516215289,51.74289483759537,0,7,0,1
66,0,3,40.6603856913281,40.78015728519398,0,3,1,1
67,0,3,61.68867522350521,64.53650020125257,0,8,1,1
68,1,3,54.03053424015515,53.34257414241378,0,3,0,1
69,0,3,38.72826406780433,43.60874689600547,0,3,1,0
70,0,3,25.31481200925003,26.7586873852457,0,7,1,0
71,0,3,76.75626340587361,63.39154640439728,1,5,1,1
72,1,3,63.31684809308369,69.70569531648306,0,6,0,1
73,0,3,70.11101170321591,62.581611095729556,0,5,0,1
74,0,3,38.51728540880946,61.00137175090049,0,11,1,1
75,0,3,46.12569841864118,39.943626318079836,0,8,1,0
