candidate_id,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,3,32.531712811774646,34.71095251402399,0,7,1,0
1,2,23.18175099419651,11.856755236780506,0,5,1,0
2,3,78.50289531713788,63.13137332194374,0,4,0,1
3,3,39.8425881480418,37.83638829926378,0,6,1,0
4,3,66.83850684078052,49.00059320883863,0,3,1,0
5,3,63.07449055125005,51.110891037910086,0,7,1,0
6,3,60.33557756604248,50.60380657959238,0,1,0,1
7,3,15.646346170174574,41.6797587184009,0,5,1,0
8,3,73.80157610151245,51.444974376521316,1,3,0,1
9,2,68.95612130787599,74.39099337811582,1,8,0,1
10,3,49.94956923604708,35.302471023896615,0,4,1,1
11,3,46.2051301612364,27.221777027149024,0,3,1,0
12,3,52.12350881277096,36.87425334335136,0,3,1,0
13,3,50.5925989709888,70.53289129284798,0,5,0,1
14,3,40.26312498011057,53.029270049368385,0,5,1,1
15,3,85.4140501220324,63.07786037713081,1,4,0,1
16,3,47.62808472175342,26.464192878040976,0,7,1,0
17,3,57.740174078371425,33.07664204203992,0,3,1,0
18,3,59.75747701257038,46.87964229617557,0,5,1,0
19,3,80.10921172615642,65.8825145758728,1,5,1,1
20,3,81.46844255006866,80.31032980448347,1,7,0,1
21,2,59.97864351648293,46.75622803454506,0,7,1,0
22,2,28.217603295657117,11.26900380304422,0,1,1,0
23,3,60.79929151899053,61.100155363838965,0,5,0,1
24,3,24.22789038984446,16.47303561515233,0,3,1,0
25,3,72.95451745456754,62.475782430653766,0,7,1,1
26,3,59.9021628781411,55.05605998481106,0,2,1,0
27,3,56.81451846211491,56.39375065506641,0,2,0,0
28,3,64.30080803655706,35.307035083634005,0,5,1,1
29,2,71.07724938922298,56.242050231710856,1,10,0,1
30,3,51.0066506232113,30.681322180322958,0,4,1,0
31,3,31.433536026545614,17.492973909470507,0,7,1,0
32,3,38.76022121864466,43.38879401756334,0,6,1,0
33,3,70.66547811078415,42.397448141587645,0,5,1,1
34,3,38.507701554798615,18.91868161516913,0,2,1,0
35,3,38.88011257692838,36.39187357410413,0,6,1,1
36,3,44.972918752324105,55.029057656989515,0,3,1,0
37,3,40.3666259547844,24.533056403355534,0,4,0,0
38,3,38.839516029814995,58.00692595110165,0,9,0,0
39,3,69.63690995921178,44.53910488811366,0,1,1,0
40,3,49.42922679277944,30.50703508737493,0,5,0,0
41,3,69.3222816453331,42.68037204071635,0,6,1,0
42,3,24.82029340437438,30.60721152414491,0,6,1,0
43,3,34.432477606982935,10.213198628225468,0,1,0,0
44,2,43.082796458490506,39.99115450094917,0,4,1,0
45,3,65.37010018014352,29.41811095556456,0,0,1,1
46,3,64.93121762455858,67.67569956200325,0,9,0,1
47,3,53.88501890888311,43.25307427419392,0,5,1,0
48,2,45.13478675834218,58.00176406792101,0,8,0,0
49,3,67.53243548852548,55.457672192178514,0,9,1,0
50,3,53.25752451410189,50.23576135430052,0,5,1,1
51,3,23.790233719450544,28.002638920212824,0,4,0,0
52,2,65.81199238075254,60.26216381470435,1,2,0,0
53,3,60.78624751092782,50.55025286828738,0,9,1,0
54,2,45.97019029524976,24.396384311028847,0,2,1,0
55,3,36.04293353441144,45.79630149547929,0,5,0,1
56,2,48.36654442536209,35.574972507342515,0,3,1,0
57,2,63.69910044205946,39.718687832666305,1,5,1,1
58,3,65.59211319236944,93.77566399519418,1,7,0,1
59,3,51.564477664675024,34.75463429236523,0,8,1,0
60,2,57.91157092827944,51.98686723088581,0,7,1,0
61,3,58.794990191046445,38.799810493190904,0,8,1,0
62,3,48.276722075535176,54.933577270462806,0,3,1,1
63,3,25.074523874098375,10.831852632954394,0,3,1,0
64,3,26.505939741056107,46.35904728652342,0,5,0,1
65,2,53.698704841954104,27.42431383917839,0,4,1,0
66,3,58.96156987557323,74.96078942178883,0,6,1,1
67,3,46.045347592341564,52.81653685900412,0,5,1,0
68,2,34.68787101543882,40.304613271928986,0,6,1,0
69,3,32.76844392803305,57.290352883503125,0,7,0,0
70,3,40.77120720174424,14.832727377755027,0,2,0,0
71,3,52.644440337444294,50.8490565593262,0,5,0,0
72,2,70.58087597969055,43.059855914604576,1,1,1,1
73,2,34.2365153403508,19.643192883651245,0,5,1,0
74,3,59.07058630490603,58.973110331488314,0,5,0,1
75,2,59.264224357339444,46.55348758969952,0,2,1,0
76,2,40.313214947632446,36.08077745777434,0,5,0,0
77,3,68.729076630055,66.70928994340814,0,5,1,1
78,3,44.743210615024296,39.040770257384494,0,6,1,1
79,2,25.164595527210246,28.429127691297783,0,6,1,0
80,3,28.502313580646245,41.797042123076494,0,8,1,0
81,3,33.206968138049724,40.0804560622804,0,3,1,1
82,2,58.492379974202855,68.33511430831678,0,7,0,1
83,3,38.9044811975972,31.800834976914395,0,6,1,0
84,3,18.233685801074092,12.359255842382948,0,8,1,0
85,3,69.5319520832723,45.23562808948759,0,5,1,0
86,2,39.77847343123253,44.97773386863765,0,6,0,0
87,3,30.514385054762354,40.87204064095779,0,3,0,1
88,3,51.10175984205306,35.59787237071602,0,4,1,0
89,3,46.77767520755468,17.514424992528586,0,3,1,0
90,3,20.194758166042256,45.84071903071841,0,7,1,0
91,2,51.77634171566425,33.458762816233,0,6,1,0
92,3,49.0399652911243,68.96083095966627,0,9,0,1
93,2,41.33006374830781,40.02427777798455,0,7,1,0
94,3,62.91725942243079,55.40879177255242,0,3,0,0
95,3,64.37658090228676,51.38669097959681,0,5,1,0
96,3,53.14358666037436,32.15627087580035,0,2,1,0
97,3,64.52856471494518,53.42933571298736,0,5,1,1
98,3,60.05869282448875,47.883448012352616,0,4,0,0
99,3,15.138160386174949,36.6482157868584,0,8,1,0
100,3,36.6391088937135,26.68029872752627,0,1,1,0
101,3,36.12549311806288,30.00491047806266,0,1,0,0
102,3,0.0,34.92942720084943,0,5,1,0
103,3,49.48437808755718,66.11136058070916,0,9,0,1
104,3,45.657255416401235,28.831171411395548,0,4,1,0
105,2,40.388638153230254,24.78268056700544,0,7,1,0
106,3,48.24592732091479,44.73836860650655,0,4,0,0
107,3,57.36640495333265,37.03189674817177,0,3,1,0
108,3,25.68453426941987,24.640170663443378,0,3,1,0
109,3,51.262119803029734,30.712024405087995,0,3,1,0
110,3,43.365791911972224,31.927406973651824,0,4,1,0
111,3,48.29461852660779,56.00966741820855,0,8,0,1
112,3,48.80487357034652,29.334723271991486,0,6,0,1
113,2,40.80251963198137,27.04506632672691,0,5,0,1
114,3,50.390182540180405,51.62923932355294,0,6,0,1
115,3,100.0,72.33693509237092,1,6,0,1
116,2,52.468145040731734,25.76027950379219,0,2,1,0
117,3,43.147321430123625,28.90688584619828,0,6,1,0
118,3,59.879522826940935,46.82277614960551,0,5,1,0
119,3,89.91303901509542,68.85539171265017,0,8,0,0
120,3,37.359319414023304,32.566049273686204,0,7,1,0
121,2,46.0272523276784,41.5389177929155,0,8,1,0
122,3,84.6962350772187,60.15164436599986,1,4,1,1
123,2,64.85003469082595,64.65912790573014,1,8,0,1
124,3,83.02044469720836,59.08341969738129,1,3,0,1
125,2,59.8856139563118,59.830882269180364,1,2,1,0
126,2,40.45716671190757,51.533599066445305,0,8,1,0
127,2,77.67300565572394,63.40644654503592,1,2,0,1
128,3,42.74975451726134,29.228572998401646,0,5,1,0
129,3,100.0,36.71639148760847,1,1,0,0
130,3,23.871497750369258,17.43203483580466,0,2,0,0
131,3,60.29489232568836,43.09012694608562,0,6,0,1
132,3,48.00236506109218,27.33631631147906,0,6,1,0
133,3,32.9315392762684,25.703432362942443,0,4,1,0
134,2,53.627357277023165,25.176087324899537,0,4,1,0
135,3,45.30982443707204,20.56192565655947,0,3,1,0
136,3,35.32785985324602,30.8295195012182,0,6,1,1
137,3,38.26294769294407,42.38100400364777,0,2,0,0
138,3,41.20035796338023,45.49784415368948,0,4,0,1
139,3,46.28845020806442,27.01612586891112,0,4,1,0
140,3,36.25434249789227,29.336736229553022,0,4,1,0
141,3,53.070975566113994,53.40896967409795,0,5,0,0
142,3,36.90416115785009,48.271137705888705,0,7,1,0
143,3,47.29679183069664,36.04073155887874,0,3,1,0
144,2,68.81166181584886,43.92115601778608,1,1,1,1
145,2,58.867017584539084,43.91309200555271,0,6,1,1
146,3,71.60574460815386,37.04406861192419,1,4,0,1
147,3,62.73133108509682,51.09227215591061,0,5,0,0
148,3,49.424084916860096,31.95673509767345,0,4,1,0
149,3,67.33195025204071,54.55207340160408,0,6,1,1
150,3,53.92569950710137,41.74620867956289,0,5,0,0
151,3,57.48069279278944,40.9293607187341,0,5,1,1
152,3,58.708936810651224,64.05935617507367,0,10,1,1
153,3,57.812509703782865,61.35990917914175,0,4,0,1
