candidate_id,G_Gender,S_ImmigStatus,U_wealth,U_prob,H_policy,C_shadow,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,0,0.6853622016642549,-1.7880626128399149,0.3218950812782486,0.0,3,20.567746559495642,36.22507459160749,0,2,0,1
1,0,0,0.5568807491467297,2.192128795292974,0.04706914504788003,6.164824884482206,2,98.50853689136488,90.26252254642249,1,9,0,1
2,0,0,1.6663298280133438,1.5645378541979096,-0.16994655710872736,3.4239881610117253,2,76.69681382376582,73.13338257867322,1,2,0,1
3,1,0,3.1283460929027718,-1.0175399138340777,-0.42282310208206464,0.0,1,6.623233860144701,50.13151011201436,0,6,0,1
4,0,0,1.1013230942919152,0.017203570674254254,0.6890609124686394,0.0,2,44.83086367772819,59.206056773249635,0,5,0,1
5,0,0,1.285510576337112,0.6730788515998993,0.13543568484898258,0.6091821534161248,2,60.72819947710235,66.5416610923021,1,5,0,1
6,1,1,1.6454372305358447,0.49662314927627227,-0.30877496860280196,0.0,2,71.12880323661973,55.99884329425962,0,2,0,1
7,1,0,1.7624925501717994,-0.180023484515973,-0.05155416988368204,0.0,2,47.56937498860718,60.0201368552372,0,7,0,1
8,0,1,2.5891153738367056,0.8120645520999751,-0.14180156984102554,3.3849194848972695,1,56.66450275150979,64.1981770233645,1,3,0,1
9,0,0,2.33702752878734,0.271519539847077,0.06553790706414256,0.0,1,54.6609007179973,60.442205537785,0,5,0,1
10,0,0,2.5066042888650313,-0.18525962646761396,0.4969137834225749,0.0,1,47.901445751308685,54.65009465417903,0,5,0,1
11,0,0,2.8678179718449717,-0.5450448717274824,0.1570168245604298,0.0,1,41.19826037575113,57.45617975963956,0,6,0,1
12,0,0,1.2573648744567336,0.13650806794232714,-0.3118309421098439,0.0,3,52.656976097720374,59.142088659237906,0,4,0,1
13,0,0,1.0140786546245901,-1.3905831011900667,-0.40874166845414306,0.0,2,26.989210539562173,37.16958689171948,0,3,0,1
14,0,1,2.5281760525733104,0.1420585057751808,2.443800309662068,0.2605075252724608,1,53.27851159945629,74.78622341913434,1,7,0,1
15,0,0,1.508924068352127,0.7096654174036884,-0.10893075109030972,2.2739658096535647,1,60.70539000482487,82.29850484082677,1,6,0,1
16,1,1,2.976570879716635,-0.8760216222428602,0.813839347917463,0.0,1,51.91059554811622,49.364966043850764,0,4,0,1
17,0,0,3.750054991988763,0.05791355345774839,0.9731526411875178,0.0,1,48.86008095822232,56.63213959567106,0,3,0,1
18,0,0,2.589891702960184,0.5431190512590083,0.4743097561642229,1.8018999517752459,1,56.78812537649598,63.79471702891802,1,7,0,1
19,0,1,1.6868981361563693,-0.028825541256297733,0.42560916114198727,0.0,2,51.03777884967103,60.23015979245214,0,6,0,1
20,0,0,1.2775614084640694,-0.5178961807272129,0.611203240813418,0.0,2,41.97936204221271,57.3130329444786,0,5,0,1
