candidate_id,S_ImmigStatus,X_uni,X_code,X_behav,X_ref,X_exp,X_permit,Y_Target
0,0,3,55.35826141781734,47.99078004817563,0,7,0,0
1,0,3,29.380323020313902,40.21956689912235,0,7,1,0
2,1,3,51.1289768473367,66.42581758937469,0,2,0,0
3,0,3,73.3444675099021,72.02647724938338,1,6,1,0
4,0,3,40.26940722981938,32.410819696844754,0,1,1,0
5,1,3,29.855120476355406,44.612408244390814,0,9,1,0
6,1,3,52.6052062385013,60.337766607429465,0,4,0,0
7,0,3,48.94337418444191,31.56178120251701,0,3,1,0
8,0,2,45.29616309576447,62.72480031817585,0,10,1,0
9,0,3,65.96043661792493,50.31331281190099,0,4,1,0
10,0,3,44.10635336286977,56.181553907324194,0,6,1,0
11,1,3,55.42795842020084,72.862316413224,0,9,1,0
12,0,3,65.48964956895688,57.118513937688576,1,4,1,0
13,0,3,61.97640732165504,46.26144355126665,0,2,1,0
14,0,3,47.724486871994955,54.46376965525878,0,5,1,0
15,1,3,41.09823344522569,24.015770698775007,0,2,0,0
16,0,3,71.10620437375,56.84501368999913,1,3,1,0
17,0,3,48.838486203937165,50.42956947841829,0,7,1,0
18,0,3,50.402357955714464,24.865716104102134,0,4,1,0
19,0,3,43.620678446404725,34.929894670010476,0,7,1,0
20,1,3,96.86705941565019,62.51059362469795,1,4,0,0
21,0,3,39.34912492436619,43.43032306017934,0,4,0,0
22,0,3,43.081664149102224,46.0682701406016,0,5,1,0
23,1,3,68.51584289373822,54.42337834976847,1,2,1,0
24,0,3,44.49324749573756,40.445295260008415,0,5,0,0
25,0,3,38.79904226238476,44.169083300828426,0,6,1,0
26,0,3,69.43978217595405,59.01992015224097,1,3,1,0
27,0,3,56.87161368029707,48.050969969865584,0,6,1,0
28,0,3,47.31334993787662,47.628075547776014,0,3,1,0
29,0,3,38.333073221217056,40.47324371052388,0,5,1,0
30,0,3,56.53185175636423,67.45241064763283,1,7,1,0
31,1,3,44.222218249077,59.050342090529305,0,3,1,0
32,0,3,60.849658624589125,57.0272746636133,1,10,1,0
33,0,3,100.0,58.969715683785324,1,6,1,0
34,0,3,78.37460175835837,54.771760955372784,1,1,0,0
35,1,3,45.321274673688336,58.224943182911076,0,6,0,0
36,1,3,36.95752617544632,32.04190121878822,0,2,0,0
