S0,S1,S2,X3,X4,X5,X6,Y,X8,X9,U0,U1,U2,U3,U4
1,2,-0.16975333230140827,7.722254714572053,-5.460342176849057,9.322150368817638,1.4758021220720932,1,2,0,35.501309854932856,-0.7730747053552279,0,25.027915139850094,0
0,0,0.6128087641581679,74.05635833641836,-1.433042197971874,23.26434365258402,3.782082406226466,0,0,1,65.23231917182792,2.642538704065847,1,64.83673301827977,1
0,1,0.0697077777681003,40.47571581260047,-3.6930153896594025,7.892445595025757,2.324660573867418,1,0,1,35.87328812881725,0.4601471927432928,0,18.158959083911512,0
1,0,0.3711375667891681,22.17839409794507,4.109521579326971,19.606972643225237,1.6016115708460332,1,2,0,36.71293111959731,0.18188521878836367,0,18.42406453833883,1
1,0,-0.3925872674735161,36.76932028127563,1.7072700792183486,21.06004018549204,2.826557787921762,1,1,0,28.52289167253543,-1.0077230308699268,0,19.121665071814,2
0,0,0.5465685882547947,34.66157495204961,-5.3370049006133025,8.454316376932947,1.5508155250515803,0,0,0,61.99301709938616,-0.05719034106416027,1,79.06890561534694,0
0,0,0.5626911990241859,14.399203962703327,-6.703398317497305,2.408720071147359,1.3170891108896399,1,0,0,60.402370807563216,1.8458306883934286,0,34.08090694659219,0
1,0,-1.0921473460140434,28.72320857028663,-3.747545334481533,4.139458345433522,3.5103800522272524,1,0,1,26.294343293732695,-0.6809103836852753,0,12.797927458941484,0
1,0,-0.41938716228009537,63.94247317253616,1.986773627823215,24.052051338358847,5.470687472488272,1,2,1,32.82627255380457,-0.7949859988023105,0,57.41575823976511,2
1,0,-0.21622930393454284,37.16593992990798,-2.5433747038457133,11.813308634863164,2.4856924223786625,1,0,1,34.0831432119509,-1.1903479792399443,0,31.20215381417632,1
0,0,0.010712165021337929,6.784966844093421,-5.1550770064202265,6.566569731563446,1.2359217424675413,1,0,0,37.21133169808018,0.6508088000045519,0,20.57947418106176,0
1,0,-1.8044717235292278,31.47273117285937,-6.043287329491483,11.86717136904389,4.924991628148016,1,0,1,37.82978231875947,-0.010473442329208951,0,27.018331628361814,2
0,1,-0.26092853678741795,33.92362600360762,-0.6848638375016733,16.532791056082292,0.803980298637327,0,0,0,42.93556745947454,-0.08682304481781337,1,32.52107331656618,1
1,2,-0.13958057959946232,67.646746488967,7.875181893405667,35.51493232231875,3.573487106901023,0,2,1,26.12474681005442,-1.0596313936469604,0,24.6534317583778,3
1,1,0.3476956666674252,37.55197566496912,-2.0180540890816676,15.620133529004331,1.9455977760505756,1,0,0,27.19486450695299,0.16762400063901553,0,32.95975318262391,1
1,1,0.18947290597322033,21.112136686272994,-6.215759408964928,5.4336436690325645,1.643727823004884,1,0,0,36.99302129574929,-0.3335307430465519,0,21.248451674305464,0
0,2,-1.6562961966185057,84.75651887103206,7.4749263576842,34.406109590981025,10.326690542645277,0,2,1,45.711862022943826,0.20651813563524862,1,45.9968351111419,3
0,1,0.4442692950150928,62.65508504269168,0.24288386302208664,21.98615094517526,2.332551417338242,0,0,1,48.863876395713746,-0.21561159066973812,1,36.95062763853225,1
0,2,-0.5144143509333269,60.619247164127984,0.45016795345996385,23.130802901437683,4.203791633982382,0,0,1,61.2092204298581,0.5918347101150375,1,46.860181403417,2
0,1,0.30099672086103635,26.545330609584607,-5.544910188981466,10.150750040539025,1.568398171481866,0,0,0,47.25295901920195,-0.3738370709254816,1,53.44185557204922,0
0,0,0.13038445717045355,38.732525052239566,-5.315233662783819,11.464194868699234,2.251626057048828,0,0,0,66.61094744777046,0.37894239325570506,1,75.64698966795177,0
0,0,0.042628460218153925,36.7356197843796,-5.964761052171647,9.470754914473101,2.2230527661799986,0,0,0,56.04260554308853,0.9011424131574414,1,44.82593424338715,0
1,1,-0.6081115660398089,46.40142553760573,-1.4243970705668278,15.002974479247698,2.7223098441593554,1,1,1,33.43022484205933,0.02089263616431491,0,29.819215447297278,2
0,0,-0.5454624825011606,51.50529153945027,-4.538875502818149,12.561024748565778,1.2810793235781097,0,0,0,59.47123533473486,1.2556513655133656,1,33.23641827722203,1
0,0,1.2132226568654787,28.83650662423073,-4.469344236514514,8.662597434929983,1.0643700254141373,0,0,0,55.2404550826444,-0.7653583720047146,1,54.747298920853765,1
0,1,-0.6479055033958537,25.39741604273651,-5.462850883916981,10.358543049547354,3.363656890750295,1,0,1,39.10477714040915,0.3965022702823184,0,19.070946083426975,0
1,0,0.41947457926574894,76.38544202147037,4.75460337279751,31.35972817864454,3.1192194902511843,1,2,1,30.711510741531576,0.4314963242951244,0,16.538610702418673,2
0,1,0.47497783265848253,36.4352087761041,-5.395742619014753,2.915986557779715,1.91617588709946,1,0,0,51.94435917201045,0.187548634015582,0,21.75315142898217,0
1,2,-0.1295553295215743,29.91996326580322,-9.641009644004798,8.784847335007772,2.252896896344719,1,0,0,21.7350363240462,-0.9208985638331564,0,26.130540306761723,0
0,0,0.21712046707501884,19.00632002236963,-2.9009824077610684,7.353217940174977,1.750590794070696,0,1,0,46.70812967134948,-0.2653897742404497,1,30.834694003687435,0
1,1,-0.8933711217895396,20.241706960721622,-9.125574460600795,8.035248413327206,2.844188751850414,1,0,0,41.21702987576205,-1.0001402067863943,0,40.44457179019497,1
1,0,0.2014180124146697,43.666272076180405,1.9804717957758733,22.201516583209138,3.7218538444833555,1,1,1,27.30777646419841,-0.3720128599282554,0,34.653392353490325,1
0,2,-0.9346329381697386,66.88015984587175,4.065625300349414,22.06793535002495,5.520052713360418,0,1,1,37.208413594521616,-0.5630297986355893,1,12.939684354361361,2
0,1,-0.4236899353971563,99.99509362859493,9.924866953810337,39.99361818157403,23.910995010323383,0,0,1,69.9999218847257,5.23820740928626,1,79.99999987892633,4
1,0,-0.5730849937454668,24.542239359224038,-2.7050368618168665,18.55506002600934,2.5308965363030267,1,0,0,25.765752942231998,-1.1700950892293493,0,16.89244549935015,2
0,2,-0.38393929316927067,98.71366981360005,9.80222525242008,39.8188564809811,9.697464833071846,0,2,1,48.75789689824803,-0.0402330505926467,1,47.226885082396315,4
1,0,1.0900213645829266,71.59359713938107,7.219112645353039,33.219715872504025,2.3565119615082377,0,2,1,39.53202362247107,-0.7074991178381205,1,26.058026401901927,2
0,1,-0.01843386998122839,37.14967880054798,-4.3048714476911885,11.87203663569472,2.3462241031542743,1,0,0,51.11861752444226,0.09728489064380487,1,24.210723023353452,0
1,0,0.6457479449247562,30.670982896538167,-3.383629994472317,8.122769256355173,5.005536726706237,1,1,1,32.531149967755624,-0.7920871466303748,0,19.58285529241723,0
1,0,0.6467013202845144,26.66065695053512,-5.13273668610262,9.873027141510384,1.35122381675481,1,2,0,36.13162000475132,-0.7126060882865638,0,7.000289316348707,0
1,1,-0.9581044675989626,40.697382671675264,1.410428286590168,16.97684202905991,3.1248784074036284,1,0,1,26.676860893814457,-1.2313299936027178,0,20.457908551239203,2
1,1,0.22206881414136093,27.912147041440065,-5.412093796638022,11.755727556231147,1.730931666204554,1,0,0,36.17665302641886,-1.0225786742102583,0,21.86593264744351,0
1,1,0.270941793419872,26.327919693041157,-4.46348153146642,9.72801277554459,1.5414190066777327,1,0,0,34.55763944511434,-0.14840849083286725,0,29.062697012734247,0
0,0,-1.3058731847684761,87.72308887006777,2.346859000296357,28.45422885795911,8.937412691139258,0,0,1,69.46824749106639,1.8850750419380875,1,79.72571133043631,3
1,0,-1.3884249659486416,50.17757004934729,-1.540711165567986,20.01254952896271,5.524007727826335,1,0,1,40.28801567547765,-0.014376956454965027,0,12.468769260010069,2
0,2,1.236876286984303,91.66486590706735,8.048029763369115,37.17606480505723,2.819314042492449,0,0,1,52.217152556182334,0.5722365990105263,1,49.80157937128084,3
0,1,-0.3430927316465011,90.83323724045664,8.209480347569556,37.86956464782168,7.440123671534009,0,2,1,63.827398847484005,0.850586352562126,1,71.35059386180154,3
1,0,-2.38438445869665,6.5684549718524385,-6.243868848889836,10.630023972332939,10.187960779421582,1,1,1,34.14876765980249,-0.11168326259361429,0,20.160138745078804,2
1,0,0.9558019531380718,22.179612747427495,7.32387359657395,25.472764166637315,1.2521069573958683,1,2,0,21.500983730680158,-0.46369941055295794,0,28.3878728965861,2
0,0,0.3559065658880296,91.60696983092585,9.519395255282411,38.61167539027848,4.40649797097174,0,2,1,57.96078516018518,0.420203177860602,1,67.33900140070774,3
1,0,3.755285188060085,19.48928262355935,-7.126416118166587,4.776797767934966,0.2828197762107904,1,0,0,34.14719923417386,-0.7231572252262609,0,14.608454541196041,0
1,0,0.3665833955591367,26.663021999707397,-3.3607415862946173,4.8492221293386635,1.7564472168899932,1,2,0,30.73610199030737,-0.43699998004662177,0,19.748002596186858,0
